row_id,order_id,customer_id,sales
294,CA-2014-111451,KL-16555,300.42
8254,CA-2017-152310,DK-12895,299.99
5073,CA-2014-124478,MA-17560,299.98
6382,CA-2016-127236,TB-21595,299.98
9094,US-2015-132836,AJ-10945,299.98
715,US-2017-100048,RS-19765,299.97
2738,CA-2015-115798,KL-16645,299.97
5950,CA-2017-161046,CB-12535,299.97
8841,CA-2014-153808,FH-14275,299.97
8959,CA-2017-150266,RO-19780,299.96
8002,CA-2015-110870,KD-16270,299.94
1919,CA-2015-123673,CH-12070,299.9
8295,US-2017-146906,MT-17815,299.9
8336,CA-2017-161655,CW-11905,299.52
2821,CA-2016-160500,DM-13015,298.78
3107,CA-2017-127460,FG-14260,298.46
7930,CA-2017-167549,EM-14200,298.12
1665,CA-2016-128531,NS-18505,297.58
9893,US-2016-115441,SH-19975,297.55
1961,CA-2017-110905,RW-19690,296.85
9724,CA-2014-101364,TW-21025,296.71
723,CA-2016-142335,MP-17965,296.37
5307,US-2016-168410,BV-11245,296.37
6489,CA-2015-120621,JW-16075,295.46
9090,CA-2016-131093,TS-21610,295.4
8045,CA-2017-165008,DO-13645,295.06
588,CA-2015-128139,BD-11725,294.93
1996,US-2017-147221,JS-16030,294.62
8210,CA-2015-141565,BG-11035,294.37
8162,CA-2015-120915,JJ-15445,293.52
1763,CA-2015-130785,AG-10900,293.2
1268,US-2014-167738,JC-16105,292.27
7299,CA-2014-163468,JK-15730,292.1
9757,CA-2017-113705,LC-16870,292.1
432,US-2016-123750,RB-19795,291.96
1970,CA-2017-117485,BD-11320,291.96
6227,CA-2015-133445,JF-15490,291.17
7731,CA-2017-104850,TW-21025,291.14
6540,CA-2015-109862,HK-14890,291.1
4515,CA-2016-120873,BW-11200,290.98
327,US-2016-141544,PO-18850,290.9
1611,CA-2014-156349,ML-17395,290.67
3366,CA-2014-115161,LC-17050,290.67
7140,CA-2015-163965,SS-20875,290.35
9872,CA-2017-146269,MH-17455,290.34
2049,CA-2015-142237,CK-12595,289.8
6492,CA-2016-113845,FA-14230,289.57
7003,CA-2014-133158,DW-13195,289.24
308,CA-2014-111003,CR-12625,289.2
3069,CA-2017-106859,BF-11215,288.24
8769,CA-2015-151722,IL-15100,288.0
8779,CA-2017-135377,BP-11095,287.98
1305,US-2017-126179,CS-12460,287.97
2291,CA-2015-149342,TS-21160,287.97
3533,CA-2014-110849,JL-15835,287.97
3983,CA-2016-135265,CC-12370,287.97
5130,CA-2014-160766,DM-13015,287.97
848,CA-2015-114300,AF-10885,287.94
427,CA-2017-149160,JM-15265,287.92
4004,CA-2016-145730,CC-12220,287.91
9107,CA-2015-163181,AB-10105,287.91
6013,CA-2015-135580,CL-12565,287.88
8560,CA-2016-132829,LA-16780,287.88
1137,CA-2016-152170,FH-14275,287.52
2862,CA-2017-138975,SC-20380,286.93
6514,CA-2017-167640,FC-14245,286.93
9727,CA-2017-167395,KM-16720,286.86
8419,CA-2017-118199,LB-16795,286.85
3463,CA-2015-152611,KA-16525,286.79
7315,CA-2016-121377,TN-21040,286.4
1302,CA-2016-137043,LC-17140,286.38
3991,CA-2014-137589,MS-17770,286.34
1965,CA-2017-110905,RW-19690,286.29
7725,CA-2016-113978,TS-21505,286.26
6380,CA-2017-150623,DB-13360,286.15
9439,CA-2017-126144,GM-14680,285.58
1322,CA-2017-167703,MC-17575,285.55
5823,CA-2017-117632,CS-12175,285.48
5637,CA-2017-123022,SC-20050,284.97
691,US-2014-117135,NP-18325,284.82
454,CA-2017-147277,EB-13705,284.36
3157,CA-2015-139584,EM-13810,284.36
8140,CA-2016-102561,NK-18490,284.08
540,CA-2015-134894,DK-12985,283.92
800,CA-2015-101910,CD-11920,283.92
2072,US-2017-110996,KA-16525,283.92
4942,CA-2015-156482,IL-15100,283.92
9032,CA-2017-128041,RW-19540,283.56
4672,CA-2016-133550,KL-16645,283.14
1053,US-2015-153500,DG-13300,282.89
9610,CA-2016-130638,SC-20095,282.84
1967,CA-2017-165841,DB-13210,281.97
9649,CA-2014-150518,MW-18220,281.97
3266,US-2014-126571,JF-15565,281.9
1357,US-2014-160444,DC-12850,281.42
3406,US-2014-150119,LB-16795,281.37
3407,US-2014-150119,LB-16795,281.37
713,US-2017-100048,RS-19765,281.34
2309,US-2017-120418,BC-11125,280.79
871,CA-2016-158099,PK-18910,280.78
5421,US-2016-151827,CS-11950,280.78
487,CA-2017-140963,MT-18070,279.96
5816,CA-2014-124730,LS-17245,279.96
8693,CA-2016-136770,SP-20650,279.96
9074,CA-2016-142524,MB-18085,279.95
2100,CA-2017-124401,RD-19900,279.94
3894,US-2016-144547,MS-17770,279.94
1118,CA-2015-142755,CS-12355,279.9
4784,US-2017-147984,GB-14575,279.9
6509,CA-2017-102197,DK-13150,279.9
6500,CA-2015-103135,SS-20515,279.86
6629,CA-2015-135489,GW-14605,279.86
5355,CA-2014-113768,AH-10030,279.46
3468,US-2015-147242,EH-13765,278.82
1281,CA-2016-160815,TR-21325,278.4
8180,CA-2015-112767,DK-12985,277.5
2333,CA-2017-169285,RW-19690,277.4
3604,CA-2017-112956,TH-21550,277.4
7097,CA-2016-101980,RP-19390,276.78
8067,CA-2016-132997,LW-17215,276.78
9086,CA-2016-126102,DV-13465,276.78
9597,CA-2017-104619,KD-16495,276.78
4050,CA-2017-136350,GA-14515,276.69
7497,CA-2017-121048,TC-21295,276.69
8888,CA-2014-169642,BB-10990,276.28
1976,CA-2014-110408,AS-10225,275.97
4728,CA-2014-119151,MP-18175,275.95
320,CA-2014-164973,NM-18445,275.94
167,CA-2014-139892,BM-11140,275.93
7155,US-2015-136749,LH-16900,275.88
2985,US-2014-112872,RC-19960,275.49
6755,CA-2016-154767,BP-11155,275.24
5690,CA-2015-119550,RB-19705,275.06
6861,CA-2017-128965,PS-18760,274.89
6141,CA-2017-121083,JF-15190,274.8
9783,CA-2015-149748,EM-13825,274.8
4043,CA-2014-110786,AJ-10795,274.77
7221,CA-2017-154760,BP-11290,274.49
8432,CA-2017-155621,KN-16450,274.2
8999,CA-2017-122763,HG-14845,274.06
3781,CA-2014-149643,RH-19510,273.96
5371,US-2017-136721,NH-18610,273.96
8963,CA-2016-157280,LW-17125,273.96
6711,CA-2016-149503,SP-20650,273.92
1912,CA-2017-121503,FH-14275,273.9
7271,CA-2016-123337,KD-16495,273.67
9711,CA-2014-114251,MD-17350,273.57
9956,CA-2015-141593,DB-12970,273.57
5629,CA-2017-148810,DR-12880,273.55
2426,US-2017-147669,SV-20935,273.06
9370,CA-2017-113460,KN-16390,272.97
1169,CA-2017-145226,DL-13315,272.94
4675,CA-2016-133550,KL-16645,272.94
6328,CA-2014-167927,XP-21865,272.94
6761,CA-2017-100636,DO-13435,272.94
1873,CA-2014-116932,ME-18010,272.85
741,CA-2014-112326,PO-19195,272.74
7864,CA-2015-143364,TG-21310,272.74
6091,CA-2017-100111,SV-20365,272.65
9883,CA-2014-153927,LL-16840,272.61
6052,CA-2015-153878,TS-21655,272.4
7898,CA-2017-128363,DC-12850,272.05
1932,CA-2016-152121,CC-12670,271.99
3412,CA-2016-100244,GM-14695,271.98
8788,CA-2017-145765,CM-11815,271.97
1206,CA-2017-133235,LH-16750,271.96
6585,CA-2017-104731,AM-10705,271.96
9974,US-2016-103674,AP-10720,271.96
8004,CA-2014-143210,AA-10645,271.9
3315,CA-2017-169978,HG-15025,271.76
3420,CA-2015-150791,CC-12430,271.76
8972,CA-2017-122308,MV-17485,271.76
4561,CA-2015-118871,HM-14860,271.44
6012,CA-2015-135580,CL-12565,271.44
4377,CA-2014-166954,BT-11305,270.72
6076,CA-2017-121398,FH-14365,270.62
3903,US-2015-119312,CS-12400,270.34
5436,CA-2015-160171,RM-19675,270.0
3782,CA-2015-135314,MC-17575,269.98
4526,US-2017-105046,BE-11335,269.98
9737,US-2015-100069,NF-18475,269.98
2036,CA-2017-162481,CT-11995,269.97
6801,CA-2016-109827,LW-16825,269.97
9264,CA-2015-124499,FM-14380,269.91
4907,US-2014-146353,JE-15610,269.9
2449,CA-2015-128027,CM-12385,269.49
5587,CA-2017-105333,VP-21730,269.49
8091,CA-2014-101392,AS-10630,269.36
4722,CA-2014-106229,NR-18550,268.94
7909,CA-2016-149762,RD-19720,268.7
9745,CA-2017-141782,BE-11410,268.58
7756,CA-2017-100902,CK-12595,268.24
5344,US-2014-168501,JK-15325,267.96
6713,CA-2017-107629,DB-13060,266.35
7532,CA-2016-107146,LC-16885,266.35
8814,CA-2015-127754,CK-12760,266.35
2321,CA-2017-165491,HW-14935,265.93
6673,CA-2015-153794,SB-20290,265.86
6994,CA-2015-109386,RH-19600,265.86
836,CA-2016-165316,JB-15400,265.48
3112,CA-2016-121671,AA-10480,265.17
2516,CA-2014-106572,NP-18700,264.32
7608,CA-2017-121195,NS-18505,264.32
8172,CA-2016-146150,FM-14380,264.18
1425,CA-2015-124800,RW-19540,263.96
2917,CA-2015-134747,DL-12925,263.96
4847,CA-2014-164469,GK-14620,263.96
5705,US-2014-123519,SS-20875,263.96
8001,US-2015-151407,RD-19585,263.96
8063,CA-2016-132997,LW-17215,263.96
450,CA-2016-166674,RB-19360,263.88
1438,CA-2015-139731,JE-15745,263.88
3154,CA-2015-147830,NF-18385,262.86
3329,CA-2014-165309,KD-16270,262.34
3421,CA-2016-134803,CL-12565,262.24
5951,CA-2017-161046,CB-12535,262.24
1832,CA-2017-145884,SL-20155,262.11
1,CA-2016-152156,CG-12520,261.96
6463,US-2017-133361,AJ-10780,261.96
2657,CA-2017-112515,AS-10225,261.74
7466,CA-2016-103709,LP-17095,261.74
7671,CA-2015-130974,MA-17560,259.98
5899,CA-2016-167682,ZD-21925,259.96
6786,CA-2017-121293,JC-15775,259.92
6887,CA-2017-123036,HA-14905,259.9
8691,CA-2016-136770,SP-20650,259.9
9158,CA-2014-134215,ML-17395,259.74
2297,CA-2015-113145,VD-21670,259.7
2103,CA-2014-123295,AH-10120,259.14
2973,CA-2017-167941,JF-15565,259.14
4151,CA-2017-106068,RB-19330,259.14
3663,US-2017-129777,FM-14290,258.9
7637,US-2017-158526,KH-16360,258.75
1180,CA-2016-168081,CA-12055,258.7
1219,US-2017-118087,SP-20620,258.7
5180,US-2015-120502,BT-11395,258.58
9992,CA-2017-121258,DB-13060,258.58
3127,CA-2017-149895,EB-14110,258.53
4625,CA-2017-147228,SO-20335,258.48
1351,CA-2014-153976,BP-11290,258.28
235,US-2017-100930,CS-12400,258.07
2446,CA-2016-146934,AF-10870,257.98
2783,CA-2016-139878,LD-17005,257.98
6143,CA-2017-121083,JF-15190,257.98
7371,CA-2014-107769,BT-11395,257.98
7132,CA-2017-141439,TT-21460,257.94
2744,CA-2015-140144,SC-20770,257.64
1861,US-2017-121251,GM-14440,257.57
3986,CA-2016-108735,JM-15535,257.5
9200,CA-2014-103310,GM-14680,256.78
292,CA-2016-110772,NZ-18565,255.98
1468,CA-2015-100769,TH-21550,255.97
1723,US-2015-123218,KD-16345,255.97
5522,CA-2017-117667,MS-17980,255.97
1222,CA-2014-110184,BF-11170,255.94
9275,US-2014-134054,FC-14335,255.85
498,CA-2016-126158,SC-20095,255.76
1260,US-2016-168620,RB-19795,255.68
9159,CA-2014-134215,ML-17395,255.42
3951,CA-2016-119963,SN-20710,255.11
1248,CA-2014-168494,NP-18700,254.97
2880,CA-2016-152072,Dp-13240,254.97
6867,US-2016-126452,SC-20230,254.97
3181,CA-2017-105235,SM-20950,254.9
7983,CA-2014-113383,SF-20065,254.9
468,US-2015-101399,JS-15940,254.74
1046,CA-2017-152702,SN-20710,254.6
1949,CA-2017-157987,AC-10615,254.53
2148,US-2016-152051,TS-21160,254.35
3027,CA-2017-169054,MO-17800,254.35
7975,US-2015-126753,SP-20860,254.35
1808,US-2016-116729,GK-14620,254.24
287,CA-2016-112697,AH-10195,254.06
4918,CA-2017-163125,MB-17305,254.06
6762,CA-2016-162943,DB-12970,253.76
2375,CA-2016-159940,BF-11020,253.37
4382,CA-2015-152891,TB-21625,253.18
9436,CA-2015-119627,SC-20725,252.8
3085,CA-2017-118773,TP-21415,252.78
927,CA-2014-132962,JM-15535,252.0
2371,CA-2017-155152,MP-17965,252.0
7359,US-2014-115189,AR-10345,251.96
7631,CA-2014-162089,MP-17470,251.94
2067,CA-2014-106439,GG-14650,251.91
4019,CA-2015-165624,FH-14350,251.91
1402,CA-2016-159212,KM-16375,251.79
1284,CA-2017-122154,SA-20830,251.64
3798,CA-2017-121314,BE-11410,251.64
6665,CA-2017-162173,OT-18730,251.58
324,CA-2016-162138,GK-14620,251.52
3439,CA-2017-152583,RA-19945,251.01
549,CA-2015-113173,DK-13225,250.27
7715,CA-2014-150203,JB-15925,250.26
3719,CA-2016-142370,TP-21130,249.95
5251,US-2016-169369,EC-14050,249.95
5448,US-2016-127425,DR-12880,249.95
1221,CA-2014-110184,BF-11170,249.75
3120,CA-2015-121720,JE-15610,249.58
5747,CA-2016-113733,LH-16900,249.58
9415,CA-2015-127824,JC-15775,249.58
9977,US-2016-103674,AP-10720,249.58
4479,CA-2017-130211,BD-11620,248.98
3290,CA-2015-157770,RD-19585,248.85
2587,CA-2017-131695,RA-19285,248.57
8112,CA-2016-130393,JM-15865,248.43
2938,US-2016-169040,GT-14710,248.08
7164,CA-2014-122070,AH-10030,247.84
436,US-2014-150574,MK-18160,247.8
1589,CA-2015-131338,NP-18325,247.8
6330,CA-2014-167927,XP-21865,247.72
6242,CA-2017-141572,LO-17170,247.44
8692,CA-2016-136770,SP-20650,247.19
1525,CA-2015-144806,GH-14425,247.1
392,US-2014-135972,JG-15115,246.38
2590,CA-2016-137729,BF-11005,246.17
9089,CA-2015-150308,RR-19525,246.17
4285,CA-2015-105690,CA-11965,246.13
5592,CA-2014-164742,ML-17395,245.98
5988,CA-2016-163776,JS-16030,245.94
4831,CA-2014-120278,MS-17365,245.88
5879,CA-2014-152443,FG-14260,245.88
7033,CA-2016-145548,EB-13750,245.65
6494,CA-2016-113845,FA-14230,244.77
9298,US-2015-163433,MP-17965,244.77
3343,CA-2016-145982,TB-21055,244.62
1935,CA-2017-101245,LW-16990,244.55
4458,CA-2017-115175,MC-17575,244.55
4651,CA-2017-150987,AH-10120,244.55
5339,CA-2015-146486,DV-13465,244.55
6897,CA-2017-164756,SS-20140,244.55
1462,US-2016-128902,MB-18085,244.01
2975,CA-2015-137512,AG-10675,244.01
128,US-2017-107272,TS-21610,243.99
6567,CA-2017-131282,CB-12025,243.99
4843,CA-2017-118402,JO-15280,243.92
5580,CA-2017-137498,LC-17050,243.92
3010,CA-2016-115525,RR-19525,243.88
631,US-2016-135720,FM-14380,243.38
9994,CA-2017-119914,CC-12220,243.16
445,CA-2016-115756,PK-19075,242.94
733,CA-2017-131954,DS-13030,242.94
855,CA-2016-123274,GT-14710,242.94
3109,CA-2016-121671,AA-10480,242.94
4636,CA-2017-116288,BS-11380,242.94
4964,CA-2014-156587,AB-10015,242.94
1717,CA-2016-169943,BN-11515,242.9
8256,CA-2017-152310,DK-12895,242.62
1541,CA-2017-121888,CL-11890,242.48
3101,CA-2017-131233,CS-12355,242.35
4692,CA-2014-138681,CT-11995,242.35
7541,US-2017-112347,BS-11380,242.35
9830,US-2017-152842,NF-18385,242.35
7879,CA-2016-160241,DR-12940,242.18
9707,CA-2016-161746,CS-11950,242.14
2123,CA-2017-167381,EH-14005,241.96
2216,CA-2017-129378,NS-18505,241.96
3763,CA-2016-156251,TS-21160,241.96
6402,CA-2017-125472,BD-11725,241.96
4684,CA-2016-159912,GB-14530,241.92
499,CA-2016-126158,SC-20095,241.57
3130,CA-2014-136399,CC-12100,241.57
6482,CA-2017-140872,NR-18550,241.57
7835,CA-2015-106257,EB-14110,241.57
8383,CA-2016-163048,MH-17440,241.5
3264,CA-2014-140662,TS-21205,241.44
9168,CA-2016-100300,MJ-17740,241.44
8530,CA-2017-137624,ME-17320,241.42
3929,CA-2016-162082,JS-15880,241.33
3331,CA-2014-165309,KD-16270,241.18
6815,CA-2017-156237,PS-18760,241.17
3869,CA-2015-132486,JF-15355,240.78
5973,CA-2017-115105,BD-11770,240.78
8446,CA-2017-125451,AH-10075,240.74
6367,CA-2017-144848,DS-13030,240.37
1387,US-2016-108504,PP-18955,239.98
2357,CA-2015-111514,SC-20260,239.98
3166,CA-2014-153969,HF-14995,239.98
4473,CA-2017-121300,MG-17680,239.98
5029,CA-2014-151792,CV-12295,239.98
6287,CA-2016-121020,CG-12040,239.98
6795,CA-2015-145394,MC-17605,239.98
8697,CA-2017-119284,TS-21205,239.98
8749,CA-2017-128076,BO-11350,239.98
8931,US-2015-168704,FP-14320,239.98
9613,CA-2016-110086,BD-11320,239.98
823,CA-2017-101434,TR-21325,239.97
1415,CA-2017-115994,BT-11305,239.97
2758,CA-2016-127775,ES-14020,239.97
3889,CA-2014-100895,SV-20785,239.97
4865,CA-2017-163531,SC-20725,239.97
5514,CA-2015-103177,EN-13780,239.97
8068,US-2015-160563,NS-18640,239.97
8881,US-2015-107944,AM-10360,239.97
9762,CA-2014-121762,ML-17395,239.97
5038,CA-2017-141719,EG-13900,239.96
5483,CA-2017-105487,CS-12250,239.96
5518,CA-2017-117667,MS-17980,239.96
1366,US-2017-155425,AB-10600,239.95
9004,CA-2015-102855,JF-15415,239.94
8554,US-2017-102904,CB-12025,239.92
4811,CA-2015-151589,RE-19450,239.9
6602,CA-2014-154095,ON-18715,239.84
285,CA-2015-130883,TB-21520,239.8
4581,CA-2015-164427,AR-10405,239.7
5859,US-2017-153255,JK-15730,239.67
6616,CA-2016-123512,MV-18190,239.67
9602,CA-2016-117604,JP-15520,239.5
7513,US-2017-161935,JL-15835,239.46
8157,CA-2016-131296,MS-17830,239.37
8944,CA-2017-111717,SW-20245,239.36
6031,US-2017-152492,AH-10585,239.24
2025,US-2017-111241,GM-14500,239.12
104,US-2015-156867,LC-16870,238.9
5821,CA-2017-117632,CS-12175,238.62
9764,CA-2014-121762,ML-17395,238.62
130,US-2016-125969,LS-16975,238.56
6046,CA-2015-113215,CP-12085,238.15
1956,CA-2017-157987,AC-10615,238.0
3866,CA-2014-124709,GW-14605,238.0
8155,US-2017-143770,RD-19720,238.0
7444,CA-2014-109932,VP-21760,237.1
9901,CA-2017-117646,SC-20845,237.1
4032,CA-2016-169957,SN-20710,236.88
7441,US-2017-163657,JL-15235,236.53
7169,CA-2014-117464,NP-18325,236.5
7576,CA-2015-129532,YS-21880,236.0
7859,CA-2014-103429,LW-16825,235.95
635,CA-2017-144694,BD-11605,235.94
6905,CA-2017-111220,JS-15595,235.92
9798,CA-2015-128608,CS-12490,235.19
6204,CA-2016-133669,SV-20935,235.15
8097,CA-2017-133046,DK-13375,234.95
5631,CA-2014-127614,NF-18385,234.45
5952,CA-2017-161046,CB-12535,234.36
232,US-2017-100930,CS-12400,233.86
2151,US-2017-139969,AF-10870,233.06
3695,CA-2016-142097,QJ-19255,232.96
4031,CA-2017-124296,CS-12355,232.88
7825,CA-2014-125150,PW-19030,232.88
5121,CA-2014-149538,KB-16585,232.55
3311,CA-2016-111416,LW-17215,232.4
8401,CA-2015-110814,BD-11635,232.4
4920,CA-2016-160304,BM-11575,231.98
4000,US-2015-149629,MP-17965,231.92
7535,US-2017-134642,SW-20245,231.92
6590,CA-2017-104731,AM-10705,231.72
8687,CA-2016-144015,AH-10075,231.72
85,US-2017-119662,CS-12400,230.38
2422,CA-2016-155551,CR-12580,230.38
3228,CA-2014-108189,ES-14080,230.38
295,CA-2014-111451,KL-16555,230.35
6710,CA-2015-123141,GZ-14470,230.35
2615,CA-2014-147298,AG-10300,230.28
3752,CA-2017-161956,DR-12880,230.28
4553,US-2014-106334,JF-15490,230.28
7932,US-2016-168095,MC-17425,230.28
6389,CA-2014-134103,MV-18190,229.94
