customer_id,order_id,row_id,sales,line_no
SD-20485,CA-2014-101476,428,69.99,10
SD-20485,US-2014-155502,2579,62.82,11
SD-20485,CA-2017-102337,1448,47.98,12
SD-20485,CA-2014-150329,6679,46.87,13
SD-20485,CA-2016-102932,2882,27.93,14
SD-20485,CA-2016-102932,2881,25.44,15
SD-20485,CA-2015-142139,6124,20.96,16
SD-20485,US-2017-141698,5953,20.74,17
SD-20485,US-2014-155502,2581,19.44,18
SD-20485,US-2014-155502,2582,16.68,19
SD-20485,US-2014-155502,2584,12.42,20
SD-20485,US-2014-118486,1405,10.3,21
SE-20110,CA-2016-158841,8489,8749.95,1
SE-20110,CA-2017-105851,4459,1332.5,2
SE-20110,US-2016-115455,2592,601.47,3
SE-20110,CA-2015-111164,924,406.6,4
SE-20110,CA-2016-142405,5670,389.97,5
SE-20110,CA-2014-158225,8233,169.45,6
SE-20110,CA-2017-144827,2719,124.36,7
SE-20110,CA-2015-111164,922,85.14,8
SE-20110,CA-2017-123624,8612,82.95,9
SE-20110,CA-2016-142405,5669,53.98,10
SE-20110,US-2014-107993,6362,51.02,11
SE-20110,CA-2014-158225,8234,40.68,12
SE-20110,CA-2016-158841,8490,36.4,13
SE-20110,CA-2015-111164,923,21.99,14
SE-20110,CA-2016-158841,8491,18.69,15
SE-20110,CA-2016-142405,5668,14.62,16
SE-20110,US-2016-115455,2591,14.14,17
SE-20110,US-2014-121734,4578,9.58,18
SE-20110,CA-2017-155047,2918,5.95,19
SF-20065,CA-2014-113383,7983,254.9,1
SF-20065,CA-2017-104136,8226,189.7,2
SF-20065,CA-2014-113383,7982,81.92,3
SF-20065,US-2017-156909,24,71.37,4
SF-20065,CA-2015-142937,8321,45.04,5
SF-20065,CA-2017-104136,8227,40.99,6
SF-20065,CA-2016-130442,6720,34.94,7
SF-20065,CA-2015-148495,9575,31.56,8
SF-20065,US-2015-164357,2095,13.12,9
SF-20200,CA-2017-123967,2568,2665.62,1
SF-20200,CA-2014-142314,3213,207.24,2
SF-20200,CA-2015-120341,1649,121.1,3
SF-20200,CA-2017-163097,9386,120.58,4
SF-20200,US-2017-158505,4273,71.93,5
SF-20200,CA-2015-153108,2285,60.69,6
SF-20200,CA-2015-120341,1650,45.89,7
SF-20200,US-2017-158505,4274,25.99,8
SF-20200,CA-2017-123967,2567,25.12,9
SF-20200,CA-2015-153108,2284,23.92,10
SF-20200,CA-2016-128811,6727,20.7,11
SF-20200,CA-2016-128811,6726,11.07,12
SF-20200,CA-2016-128811,6725,10.47,13
SF-20200,CA-2016-127250,575,8.82,14
SF-20200,CA-2016-132899,8517,3.64,15
SF-20965,CA-2016-146913,9760,1403.92,1
SF-20965,CA-2015-138009,624,555.21,2
SF-20965,CA-2015-138009,625,523.48,3
SF-20965,CA-2015-138009,623,301.96,4
SF-20965,CA-2015-138009,626,161.82,5
SF-20965,CA-2017-139311,4028,153.58,6
SF-20965,CA-2015-161214,4622,77.55,7
SF-20965,CA-2014-169852,6299,36.36,8
SF-20965,CA-2017-139311,4026,29.66,9
SF-20965,CA-2015-143077,1675,21.94,10
SF-20965,CA-2017-122644,3473,18.54,11
SF-20965,CA-2017-139311,4029,12.86,12
SF-20965,CA-2017-122644,3472,10.85,13
SF-20965,CA-2015-121097,3901,10.37,14
SF-20965,CA-2017-139311,4027,9.18,15
SF-20965,CA-2015-143077,1676,6.59,16
SF-20965,CA-2017-152205,8054,2.66,17
SG-20080,CA-2015-164882,2114,1295.84,1
SG-20080,CA-2017-155376,145,839.43,2
SG-20080,CA-2015-164882,2116,425.83,3
SG-20080,CA-2015-164882,2109,398.35,4
SG-20080,CA-2015-164882,2112,323.14,5
SG-20080,CA-2015-164882,2115,46.84,6
SG-20080,CA-2015-164882,2113,29.7,7
SG-20080,CA-2015-164882,2108,19.98,8
SG-20080,CA-2015-164882,2111,17.45,9
SG-20080,CA-2015-164882,2110,5.04,10
SG-20080,CA-2015-162544,6873,4.98,11
SG-20470,US-2017-102890,1563,1044.63,1
SG-20470,CA-2015-153535,6702,163.14,2
SG-20470,CA-2014-116190,7342,162.89,3
SG-20470,CA-2014-159800,5550,139.93,4
SG-20470,CA-2015-165799,9024,117.88,5
SG-20470,CA-2014-116190,7341,67.88,6
SG-20470,CA-2014-159800,5549,43.68,7
SG-20470,CA-2015-130218,4556,31.56,8
SG-20470,CA-2015-130218,4557,27.92,9
SG-20470,CA-2016-130484,4900,26.35,10
SG-20470,CA-2014-116190,7343,25.71,11
SG-20470,CA-2015-140375,8189,19.44,12
SG-20470,CA-2015-140375,8190,7.38,13
SG-20470,CA-2015-153535,6703,6.41,14
SG-20605,US-2015-127040,2392,1619.91,1
SG-20605,CA-2014-121573,4759,783.96,2
SG-20605,CA-2014-169446,9522,323.98,3
SG-20605,US-2015-127040,2393,113.92,4
SG-20605,CA-2017-125381,7172,107.97,5
SG-20605,CA-2014-121573,4760,48.9,6
SG-20605,US-2015-127040,2391,41.86,7
SG-20605,CA-2014-169446,9524,32.59,8
SG-20605,CA-2017-139493,7664,15.92,9
SG-20605,CA-2014-169446,9523,15.55,10
SG-20605,CA-2014-121573,4761,7.86,11
SG-20605,US-2015-127040,2390,6.48,12
SG-20605,CA-2014-146997,9887,5.94,13
SG-20890,CA-2016-144337,7102,19.65,1
SG-20890,US-2014-105151,5954,10.5,2
SG-20890,CA-2017-112536,4189,8.93,3
SG-20890,CA-2017-112536,4187,6.87,4
SG-20890,CA-2017-112536,4188,2.0,5
SH-19975,CA-2017-101805,8872,541.24,1
SH-19975,US-2016-146794,2651,424.96,2
SH-19975,US-2016-115441,9894,403.56,3
SH-19975,US-2014-112991,5999,338.35,4
SH-19975,CA-2015-149083,7837,307.14,5
SH-19975,US-2016-115441,9893,297.55,6
SH-19975,CA-2015-149083,7839,159.98,7
SH-19975,CA-2017-106180,144,143.7,8
SH-19975,US-2016-115441,9892,124.25,9
SH-19975,US-2016-115441,9895,95.2,10
SH-19975,US-2014-112991,6001,91.36,11
SH-19975,CA-2017-101805,8871,70.68,12
SH-19975,CA-2017-125101,5151,67.78,13
SH-19975,CA-2016-109743,3622,63.94,14
SH-19975,CA-2016-125164,4864,49.85,15
SH-19975,CA-2016-109743,3621,40.78,16
SH-19975,US-2014-112991,6000,25.92,17
SH-19975,US-2016-115441,9891,20.62,18
SH-19975,CA-2016-125164,4863,20.37,19
SH-19975,CA-2016-151512,3726,18.72,20
SH-19975,CA-2017-101805,8870,15.92,21
SH-19975,CA-2017-127922,5673,15.84,22
SH-19975,US-2017-108245,3211,13.39,23
SH-19975,CA-2015-149083,7838,12.6,24
SH-19975,US-2017-108245,3212,11.23,25
SH-19975,CA-2017-106180,143,10.86,26
SH-19975,CA-2017-106180,142,8.82,27
SH-19975,CA-2017-127922,5674,8.45,28
SH-19975,CA-2016-125920,9796,3.8,29
SH-20395,CA-2014-165764,6431,945.04,1
SH-20395,CA-2014-165764,6433,410.35,2
SH-20395,CA-2014-115889,7508,362.92,3
SH-20395,CA-2017-157980,3900,127.98,4
SH-20395,CA-2017-110884,4904,91.59,5
SH-20395,CA-2017-168172,7403,70.12,6
SH-20395,CA-2014-115889,7507,46.38,7
SH-20395,CA-2015-112053,5345,31.95,8
SH-20395,CA-2014-165764,6430,25.98,9
SH-20395,CA-2017-110884,4903,25.92,10
SH-20395,CA-2017-122280,3178,18.76,11
SH-20395,CA-2014-165764,6432,14.3,12
SH-20395,CA-2017-126774,309,4.89,13
SH-20395,CA-2017-168900,2958,2.31,14
SH-20395,CA-2016-113600,8047,2.21,15
SH-20635,CA-2014-124247,6918,1403.92,1
SH-20635,CA-2015-166975,4271,692.47,2
SJ-20125,CA-2017-105669,7453,1415.76,1
SJ-20125,CA-2015-102260,7804,720.06,2
SJ-20125,CA-2017-129490,4564,419.14,3
SJ-20125,CA-2016-140571,9169,319.76,4
SJ-20125,CA-2017-105669,7451,318.43,5
SJ-20125,CA-2016-130400,8508,146.35,6
SJ-20125,CA-2016-159730,3249,113.89,7
SJ-20125,CA-2016-159730,3250,105.58,8
SJ-20125,CA-2016-147123,5525,80.28,9
SJ-20125,CA-2017-110212,3896,48.9,10
SJ-20125,CA-2016-140571,9170,45.68,11
SJ-20125,CA-2017-166849,2239,44.4,12
SJ-20125,CA-2017-120719,5645,34.76,13
SJ-20125,CA-2016-130400,8507,27.96,14
SJ-20125,CA-2017-100433,9385,25.92,15
SJ-20125,CA-2015-102260,7805,25.42,16
SJ-20125,CA-2015-102260,7803,12.0,17
SJ-20125,CA-2017-105669,7450,9.91,18
SJ-20125,CA-2016-130400,8506,8.86,19
SJ-20125,CA-2017-161984,859,7.61,20
SJ-20125,CA-2017-161984,860,7.16,21
SJ-20125,CA-2017-105669,7452,5.8,22
SJ-20125,CA-2015-102260,7807,3.2,23
SJ-20125,CA-2015-102260,7806,2.82,24
SJ-20215,CA-2017-113355,3245,317.06,1
SJ-20215,CA-2017-100615,6766,317.06,2
SJ-20215,CA-2017-113355,3244,219.8,3
SJ-20215,CA-2015-146038,3273,203.92,4
SJ-20215,CA-2015-161627,5164,170.35,5
SJ-20215,CA-2017-122987,7268,67.14,6
SJ-20215,CA-2017-100615,6767,15.76,7
SJ-20215,CA-2017-100615,6768,14.56,8
SJ-20215,CA-2017-122987,7267,13.43,9
SJ-20215,CA-2016-108644,4225,1.96,10
SJ-20500,CA-2016-157336,4250,751.92,1
SJ-20500,CA-2014-138240,9459,144.6,2
SJ-20500,CA-2016-121356,5479,128.4,3
SJ-20500,US-2017-152366,177,97.26,4
SJ-20500,CA-2014-143385,3478,92.52,5
SJ-20500,CA-2016-157336,4249,88.08,6
SJ-20500,CA-2014-138240,9460,15.99,7
SK-19990,CA-2017-119193,2729,629.96,1
SK-19990,CA-2017-108553,2601,122.71,2
SK-19990,CA-2017-108553,2600,121.94,3
SK-19990,CA-2016-105018,186,7.16,4
SK-19990,CA-2017-119193,2728,1.64,5
SL-20155,CA-2017-145884,1831,1439.92,1
SL-20155,CA-2015-153549,991,1166.92,2
SL-20155,CA-2017-145884,1832,262.11,3
SL-20155,CA-2014-124513,9050,66.03,4
SL-20155,US-2014-155817,4877,61.57,5
SL-20155,US-2015-107349,1758,41.57,6
SL-20155,CA-2016-100587,9874,6.48,7
SL-20155,US-2014-155817,4878,6.19,8
SL-20155,CA-2017-156391,7763,2.22,9
SM-20005,CA-2014-148488,874,106.34,1
SM-20005,US-2016-111563,9323,66.11,2
SM-20005,US-2016-154256,7019,25.83,3
SM-20005,CA-2014-159625,7101,23.47,4
SM-20005,US-2016-111563,9322,11.38,5
SM-20005,CA-2014-148488,873,11.36,6
SM-20320,CA-2014-145317,2698,22638.48,1
SM-20320,CA-2014-145317,2697,821.3,2
SM-20320,US-2015-130512,9190,663.07,3
SM-20320,CA-2017-145128,2574,526.45,4
SM-20320,CA-2014-145317,2703,122.35,5
SM-20320,US-2015-130512,9191,99.59,6
SM-20320,US-2015-130512,9192,49.57,7
SM-20320,CA-2014-145317,2701,30.77,8
SM-20320,US-2015-130512,9189,21.73,9
SM-20320,CA-2014-145317,2699,21.38,10
SM-20320,CA-2014-145317,2702,18.94,11
SM-20320,CA-2015-144890,7854,9.96,12
SM-20320,CA-2014-145317,2700,8.02,13
SM-20320,CA-2017-149146,2267,7.97,14
SM-20320,US-2015-130512,9188,3.49,15
SM-20905,CA-2016-129280,9562,431.98,1
SM-20905,CA-2016-129280,9563,224.94,2
SM-20905,CA-2016-129280,9560,195.64,3
SM-20905,CA-2016-129280,9559,132.52,4
SM-20905,CA-2016-129280,9561,51.97,5
SM-20905,CA-2016-129280,9564,6.0,6
SM-20950,CA-2014-122931,4056,1801.63,1
SM-20950,US-2015-116981,9867,1085.42,2
SM-20950,CA-2017-150497,3155,735.98,3
SM-20950,CA-2015-107902,9693,470.36,4
SM-20950,CA-2014-122931,4053,409.27,5
SM-20950,CA-2017-105235,3181,254.9,6
SM-20950,CA-2014-163412,7339,192.19,7
SM-20950,CA-2015-100685,4079,116.28,8
SM-20950,CA-2016-154067,8404,105.52,9
SM-20950,CA-2016-125724,9554,68.43,10
SM-20950,CA-2014-122931,4057,67.18,11
SM-20950,CA-2017-105235,3180,58.68,12
SM-20950,CA-2014-122931,4054,55.44,13
SM-20950,CA-2017-120614,8811,37.52,14
SM-20950,CA-2017-105235,3179,20.94,15
SM-20950,CA-2014-122931,4055,20.93,16
SM-20950,US-2016-144393,1262,17.62,17
SM-20950,CA-2014-126907,4159,15.7,18
SM-20950,US-2015-116981,9868,13.11,19
SM-20950,CA-2015-100685,4077,7.04,20
SM-20950,CA-2015-100685,4078,5.04,21
SM-20950,CA-2014-122931,4052,4.22,22
SN-20560,CA-2017-152093,2847,762.59,1
SN-20560,CA-2016-118101,8260,368.91,2
SN-20560,CA-2015-125934,8863,209.6,3
SN-20560,CA-2016-118101,8262,171.04,4
SN-20560,CA-2015-125934,8864,111.04,5
SN-20560,CA-2015-122287,2042,75.36,6
SN-20560,CA-2015-125934,8865,38.88,7
SN-20560,CA-2015-125934,8861,31.05,8
SN-20560,CA-2017-154102,7355,29.9,9
SN-20560,CA-2015-144652,1071,19.46,10
SN-20560,CA-2015-122287,2039,11.95,11
SN-20560,CA-2015-122287,2041,9.16,12
SN-20560,CA-2015-125934,8862,8.92,13
SN-20560,CA-2016-118101,8261,8.02,14
SN-20560,CA-2015-122287,2040,4.54,15
SN-20710,CA-2015-117415,39,532.4,1
SN-20710,US-2016-146570,2096,511.84,2
SN-20710,CA-2015-117415,41,371.17,3
SN-20710,CA-2016-119963,3951,255.11,4
SN-20710,CA-2017-152702,1046,254.6,5
SN-20710,CA-2016-169957,4032,236.88,6
SN-20710,CA-2015-117415,40,212.06,7
SN-20710,CA-2015-125234,4339,113.82,8
SN-20710,CA-2015-117415,38,113.33,9
SN-20710,CA-2015-125234,4338,107.97,10
SN-20710,US-2014-154879,4411,107.94,11
SN-20710,CA-2016-169957,4034,100.0,12
SN-20710,US-2016-146570,2097,91.96,13
SN-20710,CA-2016-119963,3949,48.85,14
SN-20710,CA-2016-169957,4033,29.9,15
SN-20710,CA-2016-119963,3950,19.65,16
SN-20710,US-2016-146570,2098,8.34,17
SN-20710,CA-2016-119963,3948,6.37,18
SN-20710,US-2014-154879,4410,5.78,19
SO-20335,US-2015-108966,4,957.58,1
SO-20335,CA-2015-161718,3375,364.41,2
SO-20335,CA-2015-161718,3377,361.76,3
SO-20335,CA-2017-147228,4625,258.48,4
SO-20335,CA-2017-147228,4624,177.54,5
SO-20335,CA-2017-149076,6980,154.9,6
SO-20335,CA-2017-166926,7123,141.96,7
SO-20335,CA-2017-166926,7122,41.86,8
SO-20335,CA-2015-161718,3376,39.96,9
SO-20335,CA-2015-161718,3374,28.44,10
SO-20335,US-2015-108966,5,22.37,11
SO-20335,CA-2017-101700,8592,18.69,12
SO-20335,CA-2017-147228,4626,14.14,13
SO-20335,CA-2017-101700,8593,11.66,14
SO-20335,CA-2017-147228,4623,8.83,15
SP-20545,CA-2016-123666,664,459.95,1
SP-20545,US-2016-128909,6508,332.83,2
SP-20545,US-2017-101840,7026,227.46,3
SP-20545,US-2016-103646,1271,102.34,4
SP-20545,US-2016-103646,1272,48.79,5
SP-20545,US-2017-101840,7027,46.24,6
SP-20545,US-2016-103646,1273,44.85,7
SP-20545,US-2016-128909,6507,19.14,8
SP-20545,CA-2016-102134,8934,16.74,9
SP-20545,CA-2014-123316,6322,7.75,10
SP-20620,US-2017-118087,1220,1931.96,1
SP-20620,CA-2016-131289,3481,1421.66,2
SP-20620,CA-2017-148929,2569,478.08,3
SP-20620,CA-2014-104738,3307,328.78,4
SP-20620,US-2017-118087,1219,258.7,5
SP-20620,CA-2014-104738,3306,217.58,6
SP-20620,CA-2015-131597,1815,170.14,7
SP-20620,CA-2017-112844,7759,154.95,8
SP-20620,US-2017-118087,1213,141.37,9
SP-20620,US-2017-118087,1217,95.88,10
SP-20620,CA-2014-104738,3309,47.98,11
SP-20620,CA-2016-131289,3480,45.36,12
SP-20620,CA-2017-112844,7758,43.6,13
SP-20620,CA-2015-149636,7717,29.6,14
SP-20620,US-2017-118087,1218,17.02,15
SP-20620,CA-2014-123127,4314,16.78,16
SP-20620,CA-2014-104738,3305,12.98,17
SP-20620,CA-2016-131289,3479,8.56,18
SP-20620,US-2017-118087,1216,4.67,19
SP-20620,US-2017-118087,1215,4.5,20
SP-20620,US-2017-118087,1214,3.04,21
SP-20620,US-2017-162208,3382,2.9,22
SP-20620,CA-2014-104738,3308,2.29,23
SP-20620,CA-2015-149636,7718,1.94,24
SP-20650,CA-2016-136770,8693,279.96,1
SP-20650,CA-2016-149503,6711,273.92,2
SP-20650,CA-2016-136770,8691,259.9,3
SP-20650,CA-2016-136770,8692,247.19,4
SP-20650,US-2016-140172,8812,207.14,5
SP-20650,CA-2014-110065,6457,135.99,6
SP-20650,CA-2015-124919,155,105.52,7
SP-20650,US-2014-124625,9078,89.97,8
SP-20650,CA-2015-124919,156,80.88,9
SP-20650,CA-2015-124919,154,58.38,10
SP-20650,CA-2016-133802,6116,41.9,11
SP-20650,CA-2014-155208,404,39.07,12
SP-20650,CA-2016-149349,7331,22.75,13
SP-20650,CA-2014-110065,6458,15.96,14
SP-20650,US-2016-140172,8813,13.9,15
SP-20860,US-2016-163881,3892,1684.75,1
SP-20860,US-2016-163881,3891,659.9,2
SP-20860,US-2016-163881,3893,559.92,3
SP-20860,US-2015-126753,7971,519.79,4
SP-20860,US-2015-126753,7975,254.35,5
SP-20860,CA-2015-103870,8729,131.1,6
SP-20860,CA-2014-164259,317,99.14,7
SP-20860,CA-2015-103870,8731,72.74,8
SP-20860,CA-2015-103870,8728,53.35,9
SP-20860,CA-2017-169362,7793,39.98,10
SP-20860,CA-2015-105158,5283,36.84,11
SP-20860,CA-2015-156923,6744,35.88,12
SP-20860,US-2015-126753,7972,31.18,13
SP-20860,CA-2015-103870,8730,22.51,14
SP-20860,CA-2017-110478,421,15.25,15
SP-20860,CA-2017-160017,6321,10.37,16
SP-20860,US-2015-126753,7973,10.37,17
SP-20860,US-2015-126753,7977,10.27,18
SP-20860,CA-2017-110478,420,9.32,19
SP-20860,CA-2014-119466,7007,8.54,20
SP-20860,CA-2015-105158,5282,6.16,21
SP-20860,CA-2015-103870,8727,4.73,22
SP-20860,US-2015-126753,7976,3.76,23
SP-20860,US-2015-126753,7974,2.72,24
SP-20920,CA-2016-124590,6114,1537.07,1
SP-20920,CA-2016-124590,6111,1474.8,2
SP-20920,CA-2016-124590,6115,449.37,3
SP-20920,CA-2017-161172,8528,159.98,4
SP-20920,CA-2016-124590,6112,110.1,5
SP-20920,CA-2017-161172,8529,54.22,6
SP-20920,CA-2014-135090,3971,53.82,7
SP-20920,CA-2017-161172,8526,51.26,8
SP-20920,CA-2017-161172,8525,44.38,9
SP-20920,CA-2017-100356,4047,23.99,10
SP-20920,CA-2016-124590,6113,16.75,11
SP-20920,CA-2016-152800,7775,6.12,12
SP-20920,CA-2017-161172,8527,5.19,13
SP-20920,CA-2016-105291,9702,3.62,14
SR-20425,CA-2017-134845,3012,2549.99,1
SR-20425,CA-2014-140487,5221,212.94,2
SR-20425,CA-2017-120061,8399,155.37,3
SR-20425,CA-2017-100412,7151,141.96,4
SR-20425,CA-2017-143658,8093,109.9,5
SR-20425,CA-2017-134845,3013,21.59,6
SR-20425,CA-2017-134845,3015,20.74,7
SR-20425,CA-2017-134845,3011,12.03,8
SR-20425,CA-2017-134845,3014,8.96,9
SR-20740,CA-2017-165323,7915,3404.5,1
SR-20740,CA-2016-132661,652,379.4,2
SR-20740,US-2014-147704,4448,169.45,3
SR-20740,CA-2017-165323,7916,101.34,4
SR-20740,US-2014-147704,4445,78.35,5
SR-20740,CA-2015-154970,4228,61.58,6
SR-20740,CA-2014-133634,8683,47.79,7
SR-20740,US-2014-147704,4446,31.68,8
SR-20740,US-2014-147704,4447,29.12,9
SR-20740,CA-2015-150196,5814,19.44,10
SR-20740,CA-2014-164903,8504,12.96,11
SR-20740,CA-2016-162222,8572,10.27,12
SS-20140,CA-2017-164756,6895,411.98,1
SS-20140,CA-2017-164756,6897,244.55,2
SS-20140,CA-2017-164756,6892,113.94,3
SS-20140,CA-2015-143616,8928,99.2,4
SS-20140,CA-2017-164756,6890,95.68,5
SS-20140,CA-2017-164756,6891,50.96,6
SS-20140,CA-2017-165603,396,49.96,7
SS-20140,CA-2017-145772,6125,44.75,8
SS-20140,CA-2017-164756,6896,34.48,9
SS-20140,CA-2014-120544,3709,34.18,10
SS-20140,CA-2017-164756,6893,25.92,11
SS-20140,CA-2017-108322,2779,23.68,12
SS-20140,CA-2016-101168,6032,21.12,13
SS-20140,CA-2017-164756,6894,20.32,14
SS-20140,CA-2017-165603,397,12.96,15
SS-20140,CA-2017-145772,6126,11.96,16
SS-20140,CA-2017-136063,4860,10.19,17
SS-20140,CA-2014-120544,3708,6.37,18
SS-20140,CA-2014-120544,3710,5.54,19
SS-20140,CA-2017-145772,6127,3.91,20
SS-20140,CA-2017-108322,2780,2.38,21
SS-20410,CA-2015-119879,8181,1252.7,1
SS-20410,CA-2014-127558,5019,772.47,2
SS-20410,CA-2014-145800,5751,355.46,3
SS-20410,CA-2014-126193,9481,304.99,4
SS-20410,CA-2017-127726,9333,195.68,5
SS-20410,CA-2015-119879,8182,110.97,6
SS-20410,CA-2014-127558,5020,20.46,7
SS-20410,CA-2017-127726,9334,14.2,8
SS-20410,CA-2014-126193,9479,13.16,9
SS-20410,CA-2014-127558,5018,10.11,10
SS-20410,CA-2014-126193,9480,3.83,11
SS-20410,CA-2017-159954,5894,2.78,12
SS-20515,CA-2015-103135,6500,279.86,1
SS-20515,CA-2015-103135,6499,135.09,2
SS-20515,CA-2015-103135,6501,90.06,3
SS-20515,US-2016-163538,6695,47.97,4
SS-20515,CA-2014-124464,7624,39.48,5
SS-20515,CA-2015-103135,6498,20.94,6
SS-20590,CA-2016-166275,6634,199.99,1
SS-20590,CA-2016-169166,494,93.98,2
SS-20590,CA-2014-150490,5360,45.98,3
SS-20590,CA-2016-136287,4142,18.9,4
SS-20590,CA-2015-120551,5539,17.43,5
SS-20590,CA-2014-150490,5358,16.36,6
SS-20590,CA-2014-150490,5359,15.78,7
SS-20590,CA-2016-116540,3417,8.26,8
SS-20590,CA-2016-116540,3416,1.81,9
SS-20875,CA-2015-163965,7140,290.35,1
SS-20875,US-2014-123519,5705,263.96,2
SS-20875,US-2014-123519,5704,136.53,3
SS-20875,CA-2015-163965,7139,62.88,4
SS-20875,US-2016-146710,746,55.17,5
SS-20875,US-2016-146710,743,51.52,6
SS-20875,CA-2017-107909,4333,22.92,7
SS-20875,CA-2015-154900,5770,22.72,8
SS-20875,CA-2017-107909,4332,19.99,9
SS-20875,CA-2015-163965,7138,17.44,10
SS-20875,CA-2015-163965,7137,7.23,11
SS-20875,US-2016-146710,745,4.62,12
SS-20875,US-2016-146710,744,3.53,13
SS-20875,CA-2015-154900,5769,3.15,14
SS-20875,US-2014-123519,5703,2.62,15
ST-20530,CA-2014-163559,3608,139.44,1
ST-20530,CA-2015-153325,3454,58.72,2
ST-20530,CA-2014-164182,6935,41.58,3
ST-20530,CA-2014-152345,4321,33.29,4
ST-20530,CA-2014-164182,6934,31.98,5
ST-20530,CA-2017-106852,1436,31.1,6
ST-20530,CA-2014-164182,6933,23.99,7
ST-20530,CA-2014-152345,4320,23.98,8
ST-20530,CA-2014-107706,5467,16.18,9
ST-20530,CA-2017-101273,8576,14.34,10
ST-20530,CA-2014-164182,6932,13.49,11
ST-20530,CA-2017-106852,1437,5.25,12
SU-20665,CA-2017-157966,5569,959.98,1
SU-20665,CA-2017-148922,3526,599.97,2
SU-20665,CA-2017-111388,9262,215.98,3
SU-20665,CA-2017-157966,5566,209.99,4
SU-20665,CA-2015-134943,5635,152.8,5
SU-20665,CA-2017-157966,5568,89.77,6
SU-20665,US-2016-126431,8907,75.06,7
SU-20665,CA-2017-148922,3528,45.84,8
SU-20665,CA-2017-148922,3527,38.97,9
SU-20665,CA-2017-157966,5571,34.36,10
SU-20665,US-2016-126431,8906,30.84,11
SU-20665,US-2016-126431,8905,30.53,12
SU-20665,CA-2017-157966,5567,29.76,13
SU-20665,CA-2016-123414,5313,28.05,14
SU-20665,CA-2017-157966,5565,19.46,15
SU-20665,CA-2017-157966,5570,15.55,16
SU-20665,CA-2016-164490,7071,9.25,17
SU-20665,CA-2016-123414,5312,9.22,18
SV-20365,CA-2017-100111,6100,2888.13,1
SV-20365,CA-2017-100111,6102,2254.41,2
SV-20365,CA-2017-100111,6101,1299.66,3
SV-20365,CA-2016-118745,8370,902.71,4
SV-20365,CA-2014-134572,5076,744.1,5
SV-20365,US-2017-165358,7043,599.97,6
SV-20365,CA-2015-168746,2538,431.98,7
SV-20365,CA-2014-134572,5078,401.59,8
SV-20365,CA-2017-100111,6091,272.65,9
SV-20365,CA-2017-100111,6092,212.8,10
SV-20365,US-2017-165358,7044,198.74,11
SV-20365,CA-2015-168746,2537,181.99,12
SV-20365,CA-2015-168746,2539,155.37,13
SV-20365,CA-2017-161200,1933,145.74,14
SV-20365,CA-2017-159793,8635,130.98,15
SV-20365,CA-2017-100111,6103,104.85,16
SV-20365,CA-2016-157511,3543,99.37,17
SV-20365,CA-2017-100111,6097,80.99,18
SV-20365,CA-2017-100111,6094,72.64,19
SV-20365,CA-2017-100111,6104,59.97,20
SV-20365,CA-2017-100111,6095,45.4,21
SV-20365,CA-2014-134572,5077,44.84,22
SV-20365,CA-2017-100111,6093,38.52,23
SV-20365,US-2016-136581,8568,31.1,24
SV-20365,CA-2017-161200,1934,15.4,25
SV-20365,CA-2017-100111,6096,13.76,26
SV-20365,CA-2017-100111,6098,11.78,27
SV-20365,CA-2014-130092,717,9.94,28
SV-20365,US-2017-165358,7045,9.18,29
SV-20365,CA-2016-157511,3542,5.35,30
SV-20365,CA-2017-100111,6099,4.36,31
SV-20365,CA-2016-157511,3544,2.67,32
SV-20785,CA-2015-112130,4662,844.12,1
SV-20785,CA-2015-162887,5275,715.2,2
SV-20785,CA-2016-148852,6608,484.7,3
SV-20785,CA-2016-148852,6609,371.98,4
SV-20785,CA-2015-149097,9059,364.78,5
SV-20785,CA-2014-100895,3890,356.94,6
SV-20785,CA-2014-100895,3889,239.97,7
SV-20785,CA-2016-148852,6607,211.17,8
SV-20785,CA-2015-112130,4663,76.75,9
SV-20785,CA-2015-149097,9058,74.76,10
SV-20785,CA-2014-169257,6599,62.02,11
SV-20785,CA-2015-112130,4657,59.9,12
SV-20785,CA-2016-148852,6606,45.36,13
SV-20785,US-2014-158365,9098,32.4,14
SV-20785,CA-2015-112130,4661,27.55,15
SV-20785,US-2014-160780,2679,25.16,16
SV-20785,CA-2017-151176,5598,25.02,17
SV-20785,CA-2015-112130,4658,23.7,18
SV-20785,CA-2015-112130,4660,18.2,19
SV-20785,US-2014-160780,2678,11.09,20
SV-20785,CA-2017-151176,5599,10.71,21
SV-20785,CA-2014-100895,3888,8.56,22
SV-20785,CA-2015-112130,4659,7.97,23
SV-20785,CA-2016-148852,6605,5.94,24
SV-20785,CA-2014-169257,6598,1.37,25
SV-20815,CA-2015-126697,1417,946.34,1
SV-20815,CA-2015-126697,1418,151.2,2
SV-20815,CA-2015-146290,6595,125.93,3
SV-20815,CA-2016-160598,9586,31.01,4
SV-20815,CA-2017-100237,7708,11.68,5
SV-20815,CA-2015-126697,1419,4.93,6
SV-20935,CA-2017-116953,5978,552.0,1
SV-20935,CA-2017-116225,2308,390.75,2
SV-20935,US-2017-147669,2426,273.06,3
SV-20935,CA-2016-133669,6204,235.15,4
SV-20935,US-2017-147669,2424,158.93,5
SV-20935,CA-2017-122798,8098,118.25,6
SV-20935,CA-2017-147767,8642,67.86,7
SV-20935,US-2017-147669,2427,39.31,8
