item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return
ITEM009272,ORD001614,PROD0055,1,61.45,50,0
ITEM009273,ORD000083,PROD0135,1,161.4,10,0
ITEM009274,ORD000083,PROD0315,1,10.83,20,0
ITEM009275,ORD000083,PROD0115,3,33.04,30,0
ITEM009276,ORD001211,PROD0105,1,170.78,25,0
ITEM009277,ORD001211,PROD0227,2,54.01,0,0
ITEM009278,ORD000475,PROD0275,2,110.66,5,0
ITEM009279,ORD000475,PROD0158,1,80.7,0,0
ITEM009280,ORD000475,PROD0219,2,952.33,50,0
ITEM009281,ORD002567,PROD0469,1,113.79,0,0
ITEM009282,ORD002567,PROD0035,4,6.82,15,0
ITEM009283,ORD002567,PROD0052,1,138.56,5,0
ITEM009284,ORD002567,PROD0117,1,362.73,0,0
ITEM009285,ORD002567,PROD0467,1,774.98,15,0
ITEM009286,ORD003078,PROD0130,1,330.52,30,0
ITEM009287,ORD003078,PROD0034,1,6.77,5,0
ITEM009288,ORD003581,PROD0481,1,101.41,40,0
ITEM009289,ORD003581,PROD0015,2,487.86,0,0
ITEM009290,ORD003867,PROD0202,2,7.13,0,0
ITEM009291,ORD003867,PROD0444,1,9.33,0,0
ITEM009292,ORD003867,PROD0074,1,31.81,25,0
ITEM009293,ORD002596,PROD0131,1,32.11,0,0
ITEM009294,ORD002596,PROD0083,4,41.45,0,0
ITEM009295,ORD002596,PROD0106,2,533.97,0,0
ITEM009296,ORD004392,PROD0014,1,309.26,25,0
ITEM009297,ORD000749,PROD0159,1,50.95,40,0
ITEM009298,ORD003540,PROD0117,1,362.99,20,0
ITEM009299,ORD003540,PROD0415,2,1536.67,10,0
ITEM009300,ORD003540,PROD0339,1,274.78,10,0
ITEM009301,ORD002044,PROD0114,3,228.93,10,0
ITEM009302,ORD002337,PROD0130,1,345.55,10,0
ITEM009303,ORD002337,PROD0014,2,322.48,15,0
ITEM009304,ORD003807,PROD0469,2,116.05,0,0
ITEM009305,ORD003807,PROD0366,1,898.44,15,0
ITEM009306,ORD003807,PROD0328,1,15.58,0,0
ITEM009307,ORD003807,PROD0075,1,14.26,0,0
ITEM009308,ORD003728,PROD0130,1,340.07,20,0
ITEM009309,ORD003728,PROD0444,1,9.36,0,0
ITEM009310,ORD004742,PROD0106,1,522.76,0,0
ITEM009311,ORD004742,PROD0137,1,223.0,20,0
ITEM009312,ORD003814,PROD0130,1,329.29,0,0
ITEM009313,ORD003814,PROD0014,1,316.8,0,0
ITEM009314,ORD003814,PROD0181,3,68.15,20,0
ITEM009315,ORD000024,PROD0297,1,15.35,10,0
ITEM009316,ORD000024,PROD0215,1,15.68,0,0
ITEM009317,ORD001776,PROD0431,2,2230.31,25,0
ITEM009318,ORD001776,PROD0488,2,99.15,10,0
ITEM009319,ORD003905,PROD0482,1,516.77,30,0
ITEM009320,ORD003905,PROD0030,2,402.77,10,0
ITEM009321,ORD002933,PROD0275,1,109.25,15,0
ITEM009322,ORD002933,PROD0086,1,225.95,15,0
ITEM009323,ORD002933,PROD0243,1,9.19,5,0
ITEM009324,ORD002933,PROD0493,4,44.6,0,0
ITEM009325,ORD001427,PROD0469,1,114.07,5,0
ITEM009326,ORD001427,PROD0366,3,858.21,0,0
ITEM009327,ORD003042,PROD0054,1,6.32,15,0
ITEM009328,ORD003042,PROD0179,1,381.74,25,0
ITEM009329,ORD003090,PROD0241,-2,48.85,20,1
ITEM009330,ORD001546,PROD0186,4,36.84,50,0
ITEM009331,ORD001546,PROD0469,3,111.64,50,0
ITEM009332,ORD004519,PROD0030,1,399.11,0,0
ITEM009333,ORD004519,PROD0177,1,98.42,20,0
ITEM009334,ORD000372,PROD0202,1,7.05,15,0
ITEM009335,ORD000372,PROD0444,1,9.71,0,0
ITEM009336,ORD002687,PROD0176,1,735.66,40,0
ITEM009337,ORD004682,PROD0119,4,16.37,10,0
ITEM009338,ORD000717,PROD0186,2,36.76,0,0
ITEM009339,ORD000717,PROD0469,1,115.37,0,0
ITEM009340,ORD003712,PROD0088,1,86.89,15,0
ITEM009341,ORD003712,PROD0446,1,210.05,40,0
ITEM009342,ORD001582,PROD0105,2,179.04,30,0
ITEM009343,ORD001582,PROD0227,2,56.27,10,0
ITEM009344,ORD001985,PROD0006,1,5.5,40,0
ITEM009345,ORD001985,PROD0429,1,144.79,15,0
ITEM009346,ORD001985,PROD0089,1,175.48,40,0
ITEM009347,ORD001985,PROD0282,2,30.15,0,0
ITEM009348,ORD001985,PROD0155,1,1108.79,0,0
ITEM009349,ORD001598,PROD0228,1,121.1,5,0
ITEM009350,ORD001598,PROD0060,2,273.0,50,0
ITEM009351,ORD001966,PROD0203,1,353.0,40,0
ITEM009352,ORD000631,PROD0208,1,480.43,10,0
ITEM009353,ORD000631,PROD0181,1,66.89,30,0
ITEM009354,ORD000556,PROD0208,2,466.84,20,0
ITEM009355,ORD000556,PROD0181,3,67.01,50,0
ITEM009356,ORD000873,PROD0432,2,296.53,25,0
ITEM009357,ORD000873,PROD0119,2,16.14,20,0
ITEM009358,ORD004343,PROD0097,3,525.25,0,0
ITEM009359,ORD004343,PROD0379,2,14.41,20,0
ITEM009360,ORD003285,PROD0181,4,67.56,15,0
ITEM009361,ORD003285,PROD0258,3,192.49,20,0
ITEM009362,ORD003285,PROD0495,2,76.68,20,0
ITEM009363,ORD000572,PROD0181,1,67.81,0,0
ITEM009364,ORD000572,PROD0432,1,298.21,0,0
ITEM009365,ORD001204,PROD0292,4,14.83,25,0
ITEM009366,ORD001204,PROD0312,1,1515.06,40,0
ITEM009367,ORD002269,PROD0114,2,236.19,40,0
ITEM009368,ORD002269,PROD0244,1,254.51,50,0
ITEM009369,ORD002269,PROD0292,1,15.53,15,0
ITEM009370,ORD002269,PROD0064,1,824.75,0,0
ITEM009371,ORD002076,PROD0485,1,55.86,30,0
ITEM009372,ORD002076,PROD0300,3,20.2,20,0
ITEM009373,ORD002076,PROD0114,1,228.73,40,0
ITEM009374,ORD000177,PROD0471,3,1075.87,40,0
ITEM009375,ORD003717,PROD0165,2,6.59,25,0
ITEM009376,ORD001045,PROD0344,2,2293.09,5,0
ITEM009377,ORD001045,PROD0465,1,177.84,30,0
ITEM009378,ORD001045,PROD0444,1,9.58,0,0
ITEM009379,ORD002094,PROD0082,2,541.11,20,0
ITEM009380,ORD002094,PROD0260,1,1301.07,25,0
ITEM009381,ORD000725,PROD0006,1,5.53,5,0
ITEM009382,ORD000725,PROD0382,2,1490.47,5,0
ITEM009383,ORD000725,PROD0181,1,65.93,0,0
ITEM009384,ORD000040,PROD0198,1,224.67,20,0
ITEM009385,ORD001047,PROD0241,-1,48.16,30,1
ITEM009386,ORD001047,PROD0200,-2,753.06,10,1
ITEM009387,ORD002045,PROD0006,1,5.4,0,0
ITEM009388,ORD002045,PROD0073,1,119.5,40,0
ITEM009389,ORD002045,PROD0232,2,24.43,15,0
ITEM009390,ORD002045,PROD0219,1,950.03,50,0
ITEM009391,ORD002045,PROD0249,1,8.02,50,0
ITEM009392,ORD002633,PROD0182,3,813.37,40,0
ITEM009393,ORD002633,PROD0307,1,36.76,25,0
ITEM009394,ORD002633,PROD0280,2,1071.32,5,0
ITEM009395,ORD002633,PROD0117,2,369.23,5,0
ITEM009396,ORD000626,PROD0086,2,229.26,10,0
ITEM009397,ORD000626,PROD0467,1,748.25,30,0
ITEM009398,ORD000944,PROD0051,2,147.93,30,0
ITEM009399,ORD001780,PROD0132,1,67.61,15,0
ITEM009400,ORD001780,PROD0227,4,55.69,10,0
ITEM009401,ORD002943,PROD0196,1,45.54,10,0
ITEM009402,ORD002943,PROD0371,1,599.37,10,0
ITEM009403,ORD001168,PROD0275,2,114.28,30,0
ITEM009404,ORD001168,PROD0086,1,232.15,0,0
ITEM009405,ORD001168,PROD0282,1,30.23,0,0
ITEM009406,ORD003056,PROD0270,2,40.89,40,0
ITEM009407,ORD000171,PROD0469,1,115.63,5,0
ITEM009408,ORD000171,PROD0366,1,904.72,15,0
ITEM009409,ORD000171,PROD0208,1,467.13,0,0
ITEM009410,ORD000171,PROD0253,3,90.52,0,0
ITEM009411,ORD002405,PROD0055,1,62.65,10,0
ITEM009412,ORD003494,PROD0326,1,64.28,5,0
ITEM009413,ORD003494,PROD0242,2,4.72,10,0
ITEM009414,ORD003494,PROD0006,2,5.5,10,0
ITEM009415,ORD003494,PROD0086,2,227.76,0,0
ITEM009416,ORD003494,PROD0066,1,31.59,20,0
ITEM009417,ORD004590,PROD0428,1,1816.46,5,0
ITEM009418,ORD000831,PROD0030,1,404.52,25,0
ITEM009419,ORD000831,PROD0177,1,100.82,5,0
ITEM009420,ORD002397,PROD0275,2,115.12,10,0
ITEM009421,ORD002397,PROD0086,1,237.02,0,0
ITEM009422,ORD000761,PROD0137,1,222.26,30,0
ITEM009423,ORD000761,PROD0389,1,142.02,5,0
ITEM009424,ORD000761,PROD0200,2,757.44,0,0
ITEM009425,ORD000761,PROD0105,1,170.69,30,0
ITEM009426,ORD003358,PROD0453,2,24.65,10,0
ITEM009427,ORD003358,PROD0238,1,46.18,10,0
ITEM009428,ORD002923,PROD0111,1,165.55,15,0
ITEM009429,ORD002923,PROD0149,1,1211.51,40,0
ITEM009430,ORD002923,PROD0446,4,203.09,20,0
ITEM009431,ORD004567,PROD0465,4,178.38,30,0
ITEM009432,ORD002613,PROD0238,1,46.11,20,0
ITEM009433,ORD004246,PROD0328,2,15.88,30,0
ITEM009434,ORD002396,PROD0489,1,37.4,10,0
ITEM009435,ORD002396,PROD0457,1,107.36,15,0
ITEM009436,ORD000672,PROD0292,1,15.4,30,0
ITEM009437,ORD000672,PROD0101,2,377.19,20,0
ITEM009438,ORD000672,PROD0366,1,860.46,5,0
ITEM009439,ORD000672,PROD0099,3,12.86,0,0
ITEM009440,ORD000672,PROD0264,1,33.71,0,0
ITEM009441,ORD003021,PROD0470,1,21.52,25,0
ITEM009442,ORD003671,PROD0259,1,1272.34,40,0
ITEM009443,ORD003671,PROD0485,4,56.38,5,0
ITEM009444,ORD003671,PROD0109,2,1285.98,50,0
ITEM009445,ORD003671,PROD0097,2,544.24,30,0
ITEM009446,ORD000946,PROD0054,3,6.04,15,0
ITEM009447,ORD000410,PROD0465,3,182.78,0,0
ITEM009448,ORD000751,PROD0181,1,65.92,0,0
ITEM009449,ORD000751,PROD0258,2,192.17,30,0
ITEM009450,ORD000751,PROD0471,2,1094.37,40,0
ITEM009451,ORD000751,PROD0434,1,42.56,25,0
ITEM009452,ORD003340,PROD0014,-1,323.04,25,1
ITEM009453,ORD003340,PROD0318,-2,481.31,40,1
ITEM009454,ORD001511,PROD0192,1,214.43,0,0
ITEM009455,ORD001511,PROD0232,1,25.0,10,0
ITEM009456,ORD002839,PROD0482,2,531.2,40,0
ITEM009457,ORD002839,PROD0030,1,410.27,0,0
ITEM009458,ORD002839,PROD0354,2,278.75,20,0
ITEM009459,ORD002839,PROD0447,2,1146.48,15,0
ITEM009460,ORD000857,PROD0186,1,36.22,10,0
ITEM009461,ORD000857,PROD0469,1,111.64,5,0
ITEM009462,ORD000741,PROD0432,1,294.44,0,0
ITEM009463,ORD000741,PROD0193,1,954.48,15,0
ITEM009464,ORD000741,PROD0267,1,51.63,20,0
ITEM009465,ORD000741,PROD0444,3,9.28,15,0
ITEM009466,ORD002112,PROD0467,1,764.96,50,0
ITEM009467,ORD002112,PROD0208,1,456.12,10,0
ITEM009468,ORD001853,PROD0106,3,552.69,0,0
ITEM009469,ORD001853,PROD0137,1,229.25,40,0
ITEM009470,ORD001853,PROD0444,1,9.19,15,0
ITEM009471,ORD001853,PROD0487,1,238.99,0,0
ITEM009472,ORD004354,PROD0299,1,2017.55,10,0
ITEM009473,ORD000802,PROD0446,2,207.13,40,0
ITEM009474,ORD000931,PROD0182,1,825.89,20,0
ITEM009475,ORD000931,PROD0477,3,207.05,5,0
ITEM009476,ORD000272,PROD0202,1,6.88,50,0
ITEM009477,ORD000272,PROD0444,1,9.35,0,0
ITEM009478,ORD002572,PROD0181,1,68.11,30,0
ITEM009479,ORD002572,PROD0258,1,202.88,0,0
ITEM009480,ORD000320,PROD0105,2,170.7,40,0
ITEM009481,ORD000320,PROD0219,1,991.77,5,0
ITEM009482,ORD004483,PROD0159,1,52.15,40,0
ITEM009483,ORD004483,PROD0183,1,267.99,10,0
ITEM009484,ORD001167,PROD0128,1,31.04,15,0
ITEM009485,ORD001167,PROD0270,3,41.02,15,0
ITEM009486,ORD001461,PROD0467,1,748.42,0,0
ITEM009487,ORD001461,PROD0208,1,457.31,25,0
ITEM009488,ORD001461,PROD0044,1,17.53,30,0
ITEM009489,ORD001461,PROD0299,4,1916.84,25,0
ITEM009490,ORD001650,PROD0482,2,535.73,20,0
ITEM009491,ORD001650,PROD0030,1,406.0,0,0
ITEM009492,ORD002116,PROD0067,1,95.25,10,0
ITEM009493,ORD002116,PROD0237,1,744.78,0,0
ITEM009494,ORD002116,PROD0090,1,1199.62,10,0
ITEM009495,ORD000252,PROD0254,2,7.5,50,0
ITEM009496,ORD000252,PROD0208,1,460.69,30,0
ITEM009497,ORD003228,PROD0486,4,27.02,30,0
ITEM009498,ORD003228,PROD0073,1,117.63,30,0
ITEM009499,ORD002953,PROD0186,4,37.01,10,0
ITEM009500,ORD002953,PROD0210,1,124.8,30,0
ITEM009501,ORD002953,PROD0389,1,148.25,10,0
ITEM009502,ORD003334,PROD0192,2,222.5,10,0
ITEM009503,ORD003334,PROD0232,1,25.22,15,0
ITEM009504,ORD001465,PROD0332,-1,1275.8,0,1
ITEM009505,ORD002272,PROD0058,1,746.05,10,0
ITEM009506,ORD001835,PROD0026,1,250.52,5,0
ITEM009507,ORD000789,PROD0236,1,845.24,0,0
ITEM009508,ORD000789,PROD0223,2,146.56,25,0
ITEM009509,ORD002192,PROD0021,2,362.81,50,0
ITEM009510,ORD002192,PROD0477,1,209.72,5,0
ITEM009511,ORD002843,PROD0399,2,34.26,50,0
ITEM009512,ORD002843,PROD0160,3,179.35,0,0
ITEM009513,ORD002843,PROD0024,1,8.29,5,0
ITEM009514,ORD003606,PROD0015,1,482.28,50,0
ITEM009515,ORD003606,PROD0195,2,62.54,5,0
ITEM009516,ORD003606,PROD0155,1,1130.67,30,0
ITEM009517,ORD002697,PROD0320,-1,319.53,10,1
ITEM009518,ORD000449,PROD0288,2,56.27,25,0
ITEM009519,ORD000449,PROD0407,1,210.14,50,0
ITEM009520,ORD001489,PROD0181,1,65.35,50,0
ITEM009521,ORD001489,PROD0432,1,305.08,10,0
ITEM009522,ORD001489,PROD0150,1,443.89,20,0
ITEM009523,ORD002432,PROD0105,2,176.86,0,0
ITEM009524,ORD000901,PROD0135,1,155.46,0,0
ITEM009525,ORD000901,PROD0315,1,10.7,5,0
ITEM009526,ORD000901,PROD0190,4,463.64,10,0
ITEM009527,ORD004617,PROD0382,1,1576.28,10,0
ITEM009528,ORD004617,PROD0108,3,283.69,15,0
ITEM009529,ORD004617,PROD0036,3,99.26,10,0
ITEM009530,ORD001222,PROD0025,1,16.27,10,0
ITEM009531,ORD001222,PROD0047,1,112.98,15,0
ITEM009532,ORD001222,PROD0176,2,742.34,15,0
ITEM009533,ORD001222,PROD0115,1,33.68,0,0
ITEM009534,ORD001222,PROD0147,1,616.62,0,0
ITEM009535,ORD004187,PROD0105,4,171.58,10,0
ITEM009536,ORD004187,PROD0219,1,981.33,10,0
ITEM009537,ORD004187,PROD0089,1,174.34,0,0
ITEM009538,ORD003380,PROD0353,1,1359.11,10,0
ITEM009539,ORD003380,PROD0137,3,219.75,0,0
ITEM009540,ORD003380,PROD0179,3,393.82,30,0
ITEM009541,ORD002281,PROD0232,1,24.99,20,0
ITEM009542,ORD002281,PROD0219,2,996.23,0,0
ITEM009543,ORD000493,PROD0009,1,17.6,50,0
ITEM009544,ORD002393,PROD0415,-1,1472.44,40,1
ITEM009545,ORD002205,PROD0133,1,56.25,10,0
ITEM009546,ORD002200,PROD0319,1,589.14,0,0
ITEM009547,ORD004112,PROD0437,1,31.05,25,0
ITEM009548,ORD004112,PROD0418,1,1518.85,15,0
ITEM009549,ORD001695,PROD0119,-3,16.5,0,1
ITEM009550,ORD001695,PROD0470,-1,22.65,10,1
ITEM009551,ORD004122,PROD0345,2,14.73,30,0
ITEM009552,ORD001901,PROD0467,2,764.33,0,0
ITEM009553,ORD001901,PROD0208,1,480.16,10,0
ITEM009554,ORD001144,PROD0030,1,392.3,10,0
ITEM009555,ORD001144,PROD0429,1,149.05,30,0
ITEM009556,ORD001144,PROD0471,2,1080.09,50,0
ITEM009557,ORD001680,PROD0286,1,31.78,25,0
ITEM009558,ORD001680,PROD0092,1,149.21,10,0
ITEM009559,ORD001680,PROD0418,1,1515.25,30,0
ITEM009560,ORD004741,PROD0136,4,17.46,40,0
ITEM009561,ORD003368,PROD0135,2,155.94,25,0
ITEM009562,ORD003368,PROD0315,3,10.77,40,0
ITEM009563,ORD003001,PROD0380,2,50.41,40,0
ITEM009564,ORD000336,PROD0277,1,883.64,0,0
ITEM009565,ORD000983,PROD0186,1,36.13,15,0
ITEM009566,ORD000983,PROD0366,1,891.65,5,0
ITEM009567,ORD000983,PROD0275,3,108.76,10,0
ITEM009568,ORD000983,PROD0246,1,25.55,0,0
ITEM009569,ORD000983,PROD0179,2,388.5,10,0
ITEM009570,ORD003167,PROD0414,1,166.89,5,0
ITEM009571,ORD001082,PROD0399,1,34.27,50,0
ITEM009572,ORD003041,PROD0186,1,36.13,5,0
ITEM009573,ORD003041,PROD0469,1,115.1,25,0
ITEM009574,ORD003041,PROD0233,1,798.79,0,0
ITEM009575,ORD003041,PROD0414,2,164.03,15,0
ITEM009576,ORD003041,PROD0074,1,31.74,50,0
ITEM009577,ORD000710,PROD0131,2,32.58,5,0
ITEM009578,ORD003109,PROD0441,1,734.36,30,0
ITEM009579,ORD002133,PROD0237,1,738.33,5,0
ITEM009580,ORD002133,PROD0136,1,17.03,10,0
ITEM009581,ORD001196,PROD0232,3,23.87,25,0
ITEM009582,ORD001196,PROD0219,4,970.8,15,0
ITEM009583,ORD002803,PROD0232,2,24.17,50,0
ITEM009584,ORD002803,PROD0086,2,234.5,0,0
ITEM009585,ORD002803,PROD0315,1,10.89,10,0
ITEM009586,ORD004303,PROD0393,1,39.45,0,0
ITEM009587,ORD001122,PROD0356,3,23.73,15,0
ITEM009588,ORD001122,PROD0277,3,908.24,30,0
ITEM009589,ORD001122,PROD0398,3,754.06,0,0
ITEM009590,ORD000813,PROD0441,3,741.98,10,0
ITEM009591,ORD001946,PROD0217,1,40.89,0,0
ITEM009592,ORD001946,PROD0254,3,7.79,0,0
ITEM009593,ORD001946,PROD0231,1,912.27,25,0
ITEM009594,ORD001478,PROD0442,1,11.63,0,0
ITEM009595,ORD001478,PROD0067,1,94.35,0,0
ITEM009596,ORD003756,PROD0082,1,546.42,0,0
ITEM009597,ORD003756,PROD0059,1,34.38,40,0
ITEM009598,ORD003756,PROD0051,1,151.59,50,0
ITEM009599,ORD003756,PROD0496,1,7.11,25,0
ITEM009600,ORD002115,PROD0420,1,14.82,5,0
ITEM009601,ORD002115,PROD0227,2,53.65,20,0
ITEM009602,ORD000956,PROD0106,1,534.78,10,0
ITEM009603,ORD000956,PROD0137,1,226.15,50,0
ITEM009604,ORD003113,PROD0146,2,241.45,20,0
ITEM009605,ORD001927,PROD0097,2,528.59,0,0
ITEM009606,ORD001927,PROD0379,1,15.12,10,0
ITEM009607,ORD004685,PROD0295,2,257.33,5,0
ITEM009608,ORD004685,PROD0497,3,51.62,0,0
ITEM009609,ORD004685,PROD0398,1,780.71,10,0
ITEM009610,ORD004685,PROD0458,3,894.05,50,0
ITEM009611,ORD004685,PROD0287,1,1314.51,10,0
ITEM009612,ORD003000,PROD0041,3,95.55,10,0
ITEM009613,ORD003000,PROD0459,2,40.07,40,0
ITEM009614,ORD003000,PROD0204,4,1438.15,25,0
ITEM009615,ORD003000,PROD0236,2,861.9,30,0
ITEM009616,ORD003266,PROD0382,-1,1553.81,0,1
ITEM009617,ORD000220,PROD0021,1,355.78,5,0
ITEM009618,ORD000669,PROD0478,4,1529.73,20,0
ITEM009619,ORD000669,PROD0102,1,20.98,50,0
ITEM009620,ORD001822,PROD0179,1,381.93,40,0
ITEM009621,ORD003858,PROD0432,1,309.08,15,0
ITEM009622,ORD003858,PROD0034,1,6.58,0,0
ITEM009623,ORD001186,PROD0186,2,36.1,10,0
ITEM009624,ORD001186,PROD0469,2,110.82,50,0
ITEM009625,ORD001055,PROD0486,2,26.63,10,0
ITEM009626,ORD004699,PROD0134,1,18.16,15,0
ITEM009627,ORD003477,PROD0308,4,20.37,25,0
ITEM009628,ORD001062,PROD0174,1,109.81,0,0
ITEM009629,ORD002221,PROD0175,1,516.38,10,0
ITEM009630,ORD002221,PROD0130,3,329.98,20,0
ITEM009631,ORD000679,PROD0135,3,162.32,10,0
ITEM009632,ORD000679,PROD0315,1,11.02,0,0
ITEM009633,ORD000959,PROD0106,1,523.34,0,0
ITEM009634,ORD000959,PROD0137,1,223.82,30,0
ITEM009635,ORD003590,PROD0214,2,516.46,30,0
ITEM009636,ORD003590,PROD0346,2,47.49,20,0
ITEM009637,ORD003406,PROD0155,2,1089.85,5,0
ITEM009638,ORD003406,PROD0373,1,279.8,5,0
ITEM009639,ORD002377,PROD0192,1,215.31,30,0
ITEM009640,ORD002377,PROD0042,3,556.09,25,0
ITEM009641,ORD002377,PROD0175,1,533.42,30,0
ITEM009642,ORD002377,PROD0389,2,145.2,40,0
ITEM009643,ORD004436,PROD0346,1,48.07,5,0
ITEM009644,ORD004436,PROD0305,4,675.18,0,0
ITEM009645,ORD003821,PROD0475,-1,85.94,10,1
ITEM009646,ORD000885,PROD0429,4,149.0,30,0
ITEM009647,ORD000885,PROD0203,3,346.98,100,0
ITEM009648,ORD003666,PROD0132,2,65.45,0,0
ITEM009649,ORD003666,PROD0282,1,29.98,15,0
ITEM009650,ORD003666,PROD0192,1,218.31,0,0
ITEM009651,ORD003666,PROD0115,2,33.46,0,0
ITEM009652,ORD003666,PROD0149,1,1224.96,50,0
ITEM009653,ORD000121,PROD0174,2,109.37,10,0
ITEM009654,ORD001021,PROD0326,1,65.13,0,0
ITEM009655,ORD002749,PROD0001,1,288.42,40,0
ITEM009656,ORD002749,PROD0156,1,194.4,5,0
ITEM009657,ORD002749,PROD0349,1,684.52,25,0
ITEM009658,ORD002749,PROD0121,1,1145.07,20,0
ITEM009659,ORD001633,PROD0154,2,119.17,30,0
ITEM009660,ORD001633,PROD0114,3,232.59,0,0
ITEM009661,ORD003818,PROD0130,1,335.64,10,0
ITEM009662,ORD003818,PROD0014,3,308.86,25,0
ITEM009663,ORD001868,PROD0006,1,5.42,0,0
ITEM009664,ORD001868,PROD0073,2,119.37,0,0
ITEM009665,ORD002477,PROD0008,1,297.88,5,0
ITEM009666,ORD002477,PROD0006,3,5.45,0,0
ITEM009667,ORD002477,PROD0127,1,20.36,20,0
ITEM009668,ORD002644,PROD0192,1,216.2,50,0
ITEM009669,ORD000357,PROD0158,2,81.9,10,0
ITEM009670,ORD000357,PROD0008,1,287.63,10,0
ITEM009671,ORD000357,PROD0296,2,1285.82,0,0
ITEM009672,ORD000306,PROD0110,1,71.54,25,0
ITEM009673,ORD000306,PROD0479,3,39.73,20,0
ITEM009674,ORD000306,PROD0269,3,1155.17,5,0
ITEM009675,ORD000306,PROD0131,1,31.71,0,0
ITEM009676,ORD000306,PROD0379,2,14.3,0,0
ITEM009677,ORD002442,PROD0431,3,2204.96,40,0
ITEM009678,ORD002442,PROD0189,4,76.92,0,0
ITEM009679,ORD002442,PROD0148,1,38.37,10,0
ITEM009680,ORD002442,PROD0356,1,24.31,0,0
ITEM009681,ORD002442,PROD0170,3,27.0,0,0
ITEM009682,ORD000146,PROD0297,1,15.4,0,0
ITEM009683,ORD000146,PROD0179,1,381.46,25,0
ITEM009684,ORD000146,PROD0372,1,613.1,5,0
ITEM009685,ORD002893,PROD0051,1,145.56,0,0
ITEM009686,ORD000613,PROD0179,2,391.81,10,0
ITEM009687,ORD000613,PROD0073,4,113.6,10,0
ITEM009688,ORD001552,PROD0406,1,80.7,10,0
ITEM009689,ORD001552,PROD0033,1,108.9,10,0
ITEM009690,ORD001552,PROD0219,1,972.98,10,0
ITEM009691,ORD003802,PROD0336,2,1692.13,50,0
ITEM009692,ORD003802,PROD0238,2,47.07,0,0
ITEM009693,ORD003973,PROD0103,1,20.7,15,0
ITEM009694,ORD003973,PROD0287,3,1330.1,0,0
ITEM009695,ORD004693,PROD0469,1,116.03,5,0
ITEM009696,ORD004693,PROD0366,1,875.76,50,0
ITEM009697,ORD004693,PROD0264,3,32.76,40,0
ITEM009698,ORD004693,PROD0172,1,764.3,10,0
ITEM009699,ORD000511,PROD0222,1,9.31,30,0
ITEM009700,ORD000511,PROD0009,4,17.45,0,0
ITEM009701,ORD004704,PROD0132,2,64.41,0,0
ITEM009702,ORD004704,PROD0227,2,53.72,50,0
ITEM009703,ORD004704,PROD0109,1,1305.38,25,0
ITEM009704,ORD004704,PROD0482,2,515.97,0,0
ITEM009705,ORD004740,PROD0183,3,275.71,20,0
ITEM009706,ORD004740,PROD0001,1,288.81,20,0
ITEM009707,ORD004740,PROD0297,1,14.91,0,0
ITEM009708,ORD004740,PROD0410,2,202.57,40,0
ITEM009709,ORD004002,PROD0105,1,171.9,15,0
ITEM009710,ORD004002,PROD0219,2,980.5,40,0
ITEM009711,ORD002963,PROD0186,1,36.05,20,0
ITEM009712,ORD002963,PROD0469,1,117.16,25,0
ITEM009713,ORD002963,PROD0364,1,1821.77,40,0
ITEM009714,ORD002963,PROD0362,1,302.55,5,0
ITEM009715,ORD001480,PROD0090,1,1199.63,0,0
ITEM009716,ORD001480,PROD0078,3,1606.9,15,0
ITEM009717,ORD000752,PROD0372,1,597.55,30,0
ITEM009718,ORD000752,PROD0066,3,30.76,0,0
ITEM009719,ORD000752,PROD0202,1,7.06,15,0
ITEM009720,ORD000752,PROD0078,1,1629.38,25,0
ITEM009721,ORD000244,PROD0477,1,204.0,25,0
ITEM009722,ORD000191,PROD0282,2,30.13,25,0
ITEM009723,ORD000191,PROD0130,1,334.7,10,0
ITEM009724,ORD000191,PROD0134,1,18.45,15,0
ITEM009725,ORD000191,PROD0379,1,14.75,0,0
ITEM009726,ORD004281,PROD0036,1,96.31,15,0
ITEM009727,ORD004281,PROD0482,1,509.05,0,0
ITEM009728,ORD004281,PROD0345,1,14.55,10,0
ITEM009729,ORD004281,PROD0494,2,180.82,0,0
ITEM009730,ORD000460,PROD0006,3,5.24,0,0
ITEM009731,ORD000460,PROD0073,1,114.57,50,0
ITEM009732,ORD002934,PROD0467,1,749.75,30,0
ITEM009733,ORD002934,PROD0208,2,473.11,30,0
ITEM009734,ORD002934,PROD0048,1,71.74,0,0
ITEM009735,ORD004440,PROD0430,1,174.94,10,0
ITEM009736,ORD001187,PROD0372,1,616.52,25,0
ITEM009737,ORD001187,PROD0137,2,228.9,0,0
ITEM009738,ORD001187,PROD0383,2,1297.57,30,0
ITEM009739,ORD001187,PROD0279,3,386.52,5,0
ITEM009740,ORD001725,PROD0116,2,24.01,0,0
ITEM009741,ORD001725,PROD0484,1,17.15,0,0
ITEM009742,ORD001725,PROD0229,1,1646.51,0,0
ITEM009743,ORD001725,PROD0072,1,745.46,50,0
ITEM009744,ORD001725,PROD0120,2,180.02,40,0
ITEM009745,ORD003773,PROD0030,2,411.07,0,0
ITEM009746,ORD003773,PROD0415,2,1496.66,0,0
ITEM009747,ORD000022,PROD0200,1,744.75,5,0
ITEM009748,ORD001513,PROD0179,1,389.54,10,0
ITEM009749,ORD001513,PROD0124,1,1217.39,20,0
ITEM009750,ORD004302,PROD0105,3,176.98,50,0
