order_id,customer_id,order_date,status,region_code
ORD001129,CUST00183,2026-05-15 10:28:07,PLACED,SOUTH
ORD002785,CUST00463,2026-05-15 11:33:08,CANCELLED,CENTRAL
ORD003654,CUST00609,2026-05-15 15:19:50,PLACED,WEST
ORD003531,CUST00588,2026-05-15 15:56:47,DELIVERED,CENTRAL
ORD003648,CUST00609,2026-05-15 17:05:01,DELIVERED,WEST
ORD001015,CUST00167,2026-05-15 20:22:41,DELIVERED,EAST
ORD001613,CUST00266,2026-05-15 20:31:59,RETURNED,NORTH
ORD004428,CUST00743,2026-05-16 00:17:12,DELIVERED,SOUTH
ORD002376,CUST00391,2026-05-16 00:56:57,DELIVERED,WEST
ORD001216,CUST00195,2026-05-16 01:59:31,PLACED,SOUTH
ORD003331,CUST00558,2026-05-16 02:46:38,DELIVERED,SOUTH
ORD001333,CUST00217,2026-05-16 04:37:40,RETURNED,NORTH
ORD003584,CUST00601,2026-05-16 04:46:13,CANCELLED,SOUTH
ORD002900,CUST00487,2026-05-16 08:45:54,DELIVERED,EAST
ORD002266,CUST00370,2026-05-16 11:26:55,RETURNED,CENTRAL
ORD001778,CUST00288,2026-05-16 12:41:37,PLACED,CENTRAL
ORD000113,CUST00019,2026-05-16 12:51:31,DELIVERED,WEST
ORD000107,CUST00018,2026-05-16 12:58:50,SHIPPED,SOUTH
ORD001744,CUST00283,2026-05-16 15:22:06,DELIVERED,WEST
ORD000262,CUST00042,2026-05-16 16:51:52,PLACED,EAST
ORD000459,CUST00070,2026-05-16 18:30:37,CANCELLED,EAST
ORD002110,CUST00347,2026-05-16 19:01:02,DELIVERED,SOUTH
ORD004115,CUST00689,2026-05-16 19:28:52,DELIVERED,CENTRAL
ORD001314,CUST00210,2026-05-16 21:37:36,DELIVERED,CENTRAL
ORD004756,CUST00800,2026-05-17 03:39:44,PLACED,NORTH
ORD003759,CUST00624,2026-05-17 08:07:46,DELIVERED,SOUTH
ORD002410,CUST00399,2026-05-17 11:03:26,DELIVERED,SOUTH
ORD000463,CUST00073,2026-05-17 11:23:39,CANCELLED,CENTRAL
ORD000668,CUST00113,2026-05-17 11:37:22,SHIPPED,WEST
ORD002509,CUST00418,2026-05-17 12:25:42,DELIVERED,WEST
ORD000267,CUST00045,2026-05-17 12:27:43,DELIVERED,SOUTH
ORD000492,CUST00078,2026-05-17 12:58:44,SHIPPED,WEST
ORD003609,CUST00605,2026-05-17 13:06:20,DELIVERED,NORTH
ORD000474,CUST00073,2026-05-17 13:32:54,SHIPPED,CENTRAL
ORD004350,CUST00730,2026-05-17 13:34:45,DELIVERED,CENTRAL
ORD001244,CUST00200,2026-05-17 14:41:20,PLACED,CENTRAL
ORD004200,CUST00703,2026-05-17 15:20:01,CANCELLED,SOUTH
ORD003868,CUST00647,2026-05-17 16:10:26,DELIVERED,CENTRAL
ORD003317,CUST00556,2026-05-17 16:15:38,SHIPPED,EAST
ORD002268,CUST00370,2026-05-17 17:01:29,CANCELLED,CENTRAL
ORD001553,CUST00257,2026-05-17 17:03:16,DELIVERED,NORTH
ORD001303,CUST00206,2026-05-17 17:56:02,SHIPPED,NORTH
ORD000499,CUST00080,2026-05-17 18:38:24,DELIVERED,SOUTH
ORD000102,CUST00018,2026-05-17 20:13:46,DELIVERED,SOUTH
ORD002051,CUST00340,2026-05-17 22:55:46,SHIPPED,CENTRAL
ORD001253,CUST00202,2026-05-18 02:09:38,DELIVERED,NORTH
ORD002419,CUST00400,2026-05-18 05:55:12,CANCELLED,SOUTH
ORD003683,CUST00613,2026-05-18 06:58:34,DELIVERED,EAST
ORD003653,CUST00609,2026-05-18 07:07:18,DELIVERED,WEST
ORD001425,CUST00237,2026-05-18 07:40:47,RETURNED,NORTH
ORD003289,CUST00553,2026-05-18 08:21:53,DELIVERED,SOUTH
ORD004752,CUST00799,2026-05-18 09:14:42,SHIPPED,WEST
ORD004008,CUST00670,2026-05-18 10:43:43,SHIPPED,EAST
ORD002104,CUST00347,2026-05-18 12:16:31,DELIVERED,SOUTH
ORD001230,CUST00199,2026-05-18 14:57:06,DELIVERED,CENTRAL
ORD003537,CUST00592,2026-05-18 15:34:03,CANCELLED,WEST
ORD004299,CUST00721,2026-05-18 16:10:42,DELIVERED,CENTRAL
ORD002775,CUST00462,2026-05-18 18:16:57,DELIVERED,EAST
ORD001571,CUST00260,2026-05-18 18:33:59,DELIVERED,WEST
ORD003211,CUST00542,2026-05-18 21:31:07,SHIPPED,NORTH
ORD000472,CUST00073,2026-05-18 22:36:31,DELIVERED,CENTRAL
ORD003474,CUST00581,2026-05-18 23:00:36,DELIVERED,CENTRAL
ORD002075,CUST00343,2026-05-18 23:07:09,DELIVERED,NORTH
ORD001237,CUST00199,2026-05-19 00:00:00,SHIPPED,CENTRAL
ORD000872,CUST00146,2026-05-19 07:57:27,SHIPPED,SOUTH
ORD001577,CUST00261,2026-05-19 08:57:14,CANCELLED,EAST
ORD000980,,2026-05-19 10:59:28,DELIVERED,EAST
ORD003815,CUST00635,2026-05-19 11:22:14,RETURNED,SOUTH
ORD002304,CUST00376,2026-05-19 11:46:56,PLACED,NORTH
ORD003009,CUST00510,2026-05-19 15:51:04,PLACED,EAST
ORD002493,CUST00416,2026-05-19 16:40:11,PLACED,CENTRAL
ORD000982,CUST00165,2026-05-19 16:43:58,DELIVERED,EAST
ORD003341,CUST00561,2026-05-19 17:18:30,PLACED,SOUTH
ORD001202,CUST00193,2026-05-19 17:34:20,DELIVERED,CENTRAL
ORD000467,CUST00073,2026-05-19 18:19:35,CANCELLED,CENTRAL
ORD002665,CUST00440,2026-05-20 08:16:34,DELIVERED,SOUTH
ORD001308,CUST00209,2026-05-20 08:56:09,DELIVERED,EAST
ORD000006,CUST00001,2026-05-20 10:05:55,DELIVERED,EAST
ORD001344,CUST00221,2026-05-20 10:22:47,DELIVERED,SOUTH
ORD002717,CUST00449,2026-05-20 10:38:57,DELIVERED,WEST
ORD001120,CUST00182,2026-05-20 10:39:06,DELIVERED,EAST
ORD000698,,2026-05-20 12:19:50,CANCELLED,NORTH
ORD001578,CUST00261,2026-05-20 13:29:45,DELIVERED,EAST
ORD000466,CUST00073,2026-05-20 15:31:06,PLACED,CENTRAL
ORD000291,CUST00048,2026-05-20 18:07:02,DELIVERED,NORTH
ORD002997,CUST00508,2026-05-20 20:11:10,RETURNED,SOUTH
ORD002275,CUST00370,2026-05-20 23:00:51,DELIVERED,CENTRAL
ORD001652,CUST00269,2026-05-20 23:29:02,DELIVERED,EAST
ORD001682,CUST00272,2026-05-21 04:47:14,CANCELLED,CENTRAL
ORD004205,CUST00704,2026-05-21 08:21:51,DELIVERED,EAST
ORD002829,CUST00471,2026-05-21 08:26:13,DELIVERED,SOUTH
ORD002087,CUST00345,2026-05-21 12:50:19,SHIPPED,WEST
ORD002898,CUST00486,2026-05-21 14:17:28,CANCELLED,CENTRAL
ORD004753,CUST00799,2026-05-21 16:46:26,RETURNED,WEST
ORD003820,CUST00635,2026-05-21 17:53:07,DELIVERED,SOUTH
ORD002400,CUST00398,2026-05-21 21:14:08,SHIPPED,CENTRAL
ORD004242,CUST00708,2026-05-21 23:51:21,SHIPPED,CENTRAL
ORD001066,CUST00176,2026-05-22 01:49:49,DELIVERED,CENTRAL
ORD000069,CUST00012,2026-05-22 03:39:40,DELIVERED,NORTH
ORD000642,CUST00109,2026-05-22 06:18:36,DELIVERED,WEST
ORD003335,CUST00561,2026-05-22 06:21:34,DELIVERED,SOUTH
ORD001569,CUST00259,2026-05-22 08:18:29,DELIVERED,SOUTH
ORD002283,CUST00372,2026-05-22 08:29:54,DELIVERED,NORTH
ORD003401,CUST00570,2026-05-22 09:48:51,DELIVERED,WEST
ORD001359,CUST00225,2026-05-22 10:12:31,SHIPPED,SOUTH
ORD004528,CUST00760,2026-05-22 10:24:01,PLACED,SOUTH
ORD002648,CUST00438,2026-05-22 11:12:13,PLACED,EAST
ORD003106,CUST00526,2026-05-22 11:46:25,DELIVERED,EAST
ORD001574,CUST00260,2026-05-22 12:19:23,DELIVERED,WEST
ORD002088,CUST00345,2026-05-22 13:43:49,RETURNED,WEST
ORD000349,CUST00055,2026-05-22 14:51:43,PLACED,SOUTH
ORD004746,CUST00799,2026-05-22 15:51:12,PLACED,WEST
ORD003486,CUST00583,2026-05-22 17:51:17,DELIVERED,WEST
ORD001056,CUST00173,2026-05-22 18:39:32,DELIVERED,NORTH
ORD003011,CUST00511,2026-05-22 18:45:35,RETURNED,SOUTH
ORD002518,CUST00419,2026-05-22 18:51:08,DELIVERED,WEST
ORD003831,CUST00637,2026-05-22 19:08:23,DELIVERED,NORTH
ORD000041,CUST00009,2026-05-22 19:28:43,DELIVERED,CENTRAL
ORD001792,CUST00296,2026-05-22 19:38:42,SHIPPED,SOUTH
ORD000709,CUST00120,2026-05-22 22:13:31,PLACED,NORTH
ORD003873,CUST00647,2026-05-22 23:37:41,SHIPPED,CENTRAL
ORD003890,CUST00650,2026-05-23 03:28:58,DELIVERED,SOUTH
ORD003569,CUST00599,2026-05-23 00:00:00,RETURNED,WEST
ORD004137,CUST00693,2026-05-23 09:03:38,DELIVERED,NORTH
ORD002089,CUST00345,2026-05-23 10:53:11,CANCELLED,WEST
ORD000975,CUST00164,2026-05-23 10:55:10,PLACED,SOUTH
ORD004429,CUST00744,2026-05-23 16:39:14,DELIVERED,EAST
ORD004563,CUST00768,2026-05-23 17:00:27,DELIVERED,EAST
ORD004583,CUST00771,2026-05-23 17:15:48,CANCELLED,SOUTH
ORD000124,CUST00020,2026-05-23 17:29:21,PLACED,WEST
ORD002483,CUST00411,2026-05-23 18:22:08,PLACED,WEST
ORD004161,CUST00698,2026-05-23 19:42:57,CANCELLED,CENTRAL
ORD004543,CUST00763,2026-05-24 02:57:05,SHIPPED,NORTH
ORD004416,CUST00740,2026-05-24 06:04:29,DELIVERED,EAST
ORD002460,CUST00407,2026-05-24 09:58:43,CANCELLED,SOUTH
ORD000137,CUST00022,2026-05-24 10:14:18,SHIPPED,EAST
ORD000217,CUST00034,2026-05-24 10:34:42,CANCELLED,EAST
ORD002173,,2026-05-24 10:50:36,DELIVERED,SOUTH
ORD000079,CUST00013,2026-05-24 10:56:34,PLACED,NORTH
ORD004622,CUST00775,2026-05-24 14:14:21,DELIVERED,NORTH
ORD001451,CUST00242,2026-05-24 14:52:25,DELIVERED,NORTH
ORD002352,CUST00385,2026-05-24 16:58:14,SHIPPED,EAST
ORD003050,CUST00517,2026-05-24 17:01:15,CANCELLED,WEST
ORD001869,,2026-05-24 17:43:43,PLACED,CENTRAL
ORD003972,CUST00665,2026-05-24 18:01:25,SHIPPED,CENTRAL
ORD002681,CUST00443,2026-05-24 20:13:13,PLACED,SOUTH
ORD002896,CUST00485,2026-05-24 21:49:57,CANCELLED,EAST
ORD001085,CUST00178,2026-05-24 21:57:56,PLACED,CENTRAL
ORD001417,CUST00233,2026-05-24 22:24:46,DELIVERED,EAST
ORD001215,CUST00195,2026-05-24 23:49:48,RETURNED,SOUTH
ORD001586,CUST00263,2026-05-25 01:25:21,PLACED,EAST
ORD001134,CUST00183,2026-05-25 01:34:08,DELIVERED,SOUTH
ORD004314,CUST00723,2026-05-25 01:59:09,CANCELLED,EAST
ORD004527,CUST00760,2026-05-25 03:09:13,SHIPPED,SOUTH
ORD000181,CUST00028,2026-05-25 04:01:38,CANCELLED,EAST
ORD000356,CUST00056,2026-05-25 07:16:44,DELIVERED,WEST
ORD001437,CUST00240,2026-05-25 08:42:57,DELIVERED,NORTH
ORD002392,CUST00397,2026-05-25 08:44:06,DELIVERED,EAST
ORD001086,CUST00178,2026-05-25 08:49:09,DELIVERED,CENTRAL
ORD004173,CUST00700,2026-05-25 09:15:16,DELIVERED,SOUTH
ORD003714,CUST00615,2026-05-25 09:52:24,DELIVERED,NORTH
ORD000662,CUST00112,2026-05-25 09:57:45,DELIVERED,WEST
ORD000798,CUST00132,2026-05-25 10:12:40,CANCELLED,NORTH
ORD002914,CUST00490,2026-05-25 10:14:15,DELIVERED,NORTH
ORD002291,,2026-05-25 10:38:11,PLACED,NORTH
ORD004015,CUST00671,2026-05-25 11:14:33,DELIVERED,SOUTH
ORD001800,CUST00300,2026-05-25 13:26:13,DELIVERED,CENTRAL
ORD001494,CUST00251,2026-05-25 14:04:36,DELIVERED,SOUTH
ORD000652,CUST00110,2026-05-25 16:54:42,SHIPPED,NORTH
ORD004183,CUST00700,2026-05-25 19:27:18,DELIVERED,SOUTH
ORD001852,CUST00308,2026-05-25 20:23:24,DELIVERED,WEST
ORD003827,CUST00636,2026-05-25 20:55:08,DELIVERED,CENTRAL
ORD003924,CUST00658,2026-05-25 22:12:46,DELIVERED,EAST
ORD000157,CUST00025,2026-05-26 02:16:07,PLACED,SOUTH
ORD002338,CUST00383,2026-05-26 06:14:06,RETURNED,SOUTH
ORD001674,CUST00271,2026-05-26 00:00:00,DELIVERED,SOUTH
ORD003405,CUST00571,2026-05-26 08:24:03,CANCELLED,EAST
ORD004226,CUST00706,2026-05-26 08:26:56,DELIVERED,SOUTH
ORD001841,CUST00307,2026-05-26 10:34:18,DELIVERED,EAST
ORD000496,CUST00078,2026-05-26 11:09:57,DELIVERED,WEST
ORD004754,CUST00799,2026-05-26 11:10:14,SHIPPED,WEST
ORD003467,CUST00579,2026-05-26 15:34:14,DELIVERED,EAST
ORD003028,CUST00514,2026-05-26 16:03:13,DELIVERED,CENTRAL
ORD004309,CUST00723,2026-05-26 16:58:54,DELIVERED,EAST
ORD003330,CUST00558,2026-05-26 20:48:49,CANCELLED,SOUTH
ORD000141,CUST00022,2026-05-26 22:55:13,DELIVERED,EAST
ORD002741,CUST00452,2026-05-27 01:31:19,DELIVERED,NORTH
ORD002295,CUST00374,2026-05-27 04:03:51,PLACED,WEST
ORD001446,,2026-05-27 08:52:50,DELIVERED,CENTRAL
ORD004156,CUST00694,2026-05-27 10:26:22,PLACED,EAST
ORD004489,CUST00753,2026-05-27 11:32:40,SHIPPED,EAST
ORD001164,CUST00186,2026-05-27 11:42:53,DELIVERED,WEST
ORD002171,,2026-05-27 13:16:07,SHIPPED,SOUTH
ORD000211,CUST00034,2026-05-27 16:44:42,SHIPPED,EAST
ORD002310,CUST00376,2026-05-27 17:03:05,DELIVERED,NORTH
ORD001004,CUST00167,2026-05-27 17:29:57,PLACED,EAST
ORD001397,CUST00230,2026-05-27 18:44:09,DELIVERED,WEST
ORD000073,CUST00012,2026-05-27 18:56:39,SHIPPED,NORTH
ORD001095,CUST00179,2026-05-27 00:00:00,DELIVERED,NORTH
ORD002270,CUST00370,2026-05-27 22:47:37,DELIVERED,CENTRAL
ORD004551,CUST00765,2026-05-28 00:20:05,PLACED,CENTRAL
ORD004415,CUST00740,2026-05-28 02:29:01,DELIVERED,EAST
ORD000663,CUST00112,2026-05-28 04:41:09,DELIVERED,WEST
ORD000812,CUST00133,2026-05-28 12:16:58,DELIVERED,WEST
ORD003982,,2026-05-28 12:57:31,PLACED,NORTH
ORD000154,CUST00025,2026-05-28 13:16:13,DELIVERED,SOUTH
ORD003511,CUST00586,2026-05-28 14:26:13,DELIVERED,CENTRAL
ORD004192,,2026-05-28 15:05:54,DELIVERED,EAST
ORD001877,CUST00312,2026-05-28 16:29:48,DELIVERED,CENTRAL
ORD002558,CUST00424,2026-05-28 00:00:00,SHIPPED,NORTH
ORD003817,CUST00635,2026-05-28 21:24:39,DELIVERED,SOUTH
ORD003563,CUST00597,2026-05-28 21:51:09,DELIVERED,CENTRAL
ORD003624,CUST00606,2026-05-28 22:15:27,PLACED,WEST
ORD000152,CUST00025,2026-05-28 23:35:07,RETURNED,SOUTH
ORD003518,CUST00587,2026-05-29 00:25:24,PLACED,NORTH
ORD003678,CUST00613,2026-05-29 02:18:09,DELIVERED,EAST
ORD003338,CUST00561,2026-05-29 02:29:51,SHIPPED,SOUTH
ORD004116,CUST00689,2026-05-29 06:38:19,SHIPPED,CENTRAL
ORD001735,CUST00282,2026-05-29 06:55:42,DELIVERED,EAST
ORD002399,CUST00397,2026-05-29 08:03:11,DELIVERED,EAST
ORD001365,CUST00226,2026-05-29 08:18:21,PLACED,CENTRAL
ORD004300,CUST00722,2026-05-29 08:52:32,CANCELLED,NORTH
ORD003247,CUST00546,2026-05-29 09:51:38,DELIVERED,EAST
ORD004175,CUST00700,2026-05-29 10:02:32,DELIVERED,SOUTH
ORD000970,CUST00163,2026-05-29 11:18:48,DELIVERED,WEST
ORD004655,CUST00785,2026-05-29 13:34:46,DELIVERED,NORTH
ORD004144,CUST00693,2026-05-29 14:04:56,DELIVERED,NORTH
ORD001488,CUST00250,2026-05-29 18:07:33,SHIPPED,SOUTH
ORD000534,CUST00087,2026-05-29 18:11:19,DELIVERED,SOUTH
ORD003887,CUST00649,2026-05-29 18:30:29,CANCELLED,WEST
ORD004398,,2026-05-29 19:49:18,SHIPPED,SOUTH
ORD002284,CUST00372,2026-05-29 20:01:44,SHIPPED,NORTH
ORD000013,CUST00004,2026-05-29 21:21:27,DELIVERED,CENTRAL
ORD002126,CUST00351,2026-05-29 22:42:37,SHIPPED,WEST
ORD001770,CUST00287,2026-05-29 22:59:37,CANCELLED,SOUTH
ORD002015,CUST00334,2026-05-30 08:30:25,DELIVERED,EAST
ORD001986,CUST00328,2026-05-30 11:29:24,SHIPPED,SOUTH
ORD001934,CUST00319,2026-05-30 14:05:42,CANCELLED,EAST
ORD001789,CUST00295,2026-05-30 16:03:50,SHIPPED,NORTH
ORD004530,CUST00760,2026-05-30 17:43:58,DELIVERED,SOUTH
ORD001184,CUST00190,2026-05-30 18:57:23,PLACED,SOUTH
ORD000799,CUST00132,2026-05-30 19:47:13,DELIVERED,NORTH
ORD003926,CUST00658,2026-05-30 19:58:13,DELIVERED,EAST
ORD004193,CUST00701,2026-05-30 21:05:01,RETURNED,EAST
ORD000674,CUST00114,2026-05-31 00:00:00,SHIPPED,WEST
ORD001231,CUST00199,2026-05-31 08:39:58,DELIVERED,CENTRAL
ORD003797,CUST00633,2026-05-31 09:15:08,DELIVERED,NORTH
ORD004057,CUST00677,2026-05-31 09:31:35,SHIPPED,NORTH
ORD000465,CUST00073,2026-05-31 09:39:38,DELIVERED,CENTRAL
ORD000490,CUST00078,2026-05-31 10:12:22,CANCELLED,WEST
ORD001593,CUST00263,2026-05-31 10:14:02,DELIVERED,EAST
ORD000878,CUST00147,2026-05-31 10:30:25,DELIVERED,EAST
ORD004225,CUST00706,2026-05-31 10:55:22,DELIVERED,SOUTH
ORD000367,CUST00058,2026-05-31 11:19:07,DELIVERED,SOUTH
ORD000867,CUST00145,2026-05-31 11:32:48,DELIVERED,EAST
ORD001000,CUST00167,2026-05-31 13:50:07,DELIVERED,EAST
ORD001876,,2026-05-31 15:01:35,DELIVERED,CENTRAL
ORD002118,CUST00350,2026-05-31 15:02:51,SHIPPED,NORTH
ORD003230,CUST00544,2026-05-31 16:57:54,SHIPPED,SOUTH
ORD000713,CUST00121,2026-05-31 00:00:00,DELIVERED,EAST
ORD002889,,2026-05-31 20:16:30,DELIVERED,EAST
ORD000406,CUST00062,2026-06-01 00:00:50,DELIVERED,NORTH
ORD001040,CUST00170,2026-06-01 00:57:32,DELIVERED,EAST
ORD002730,CUST00452,2026-06-01 02:07:40,PLACED,NORTH
ORD001280,CUST00206,2026-06-01 04:41:52,CANCELLED,NORTH
ORD001057,CUST00173,2026-06-01 06:15:10,DELIVERED,NORTH
ORD002520,CUST00419,2026-06-01 06:46:42,DELIVERED,WEST
ORD000824,CUST00137,2026-06-01 08:47:56,DELIVERED,SOUTH
ORD000863,CUST00145,2026-06-01 09:00:50,DELIVERED,EAST
ORD002436,CUST00401,2026-06-01 09:19:58,CANCELLED,NORTH
ORD003082,CUST00521,2026-06-01 10:00:26,PLACED,WEST
ORD001992,CUST00329,2026-06-01 12:48:28,DELIVERED,SOUTH
ORD002169,CUST00357,2026-06-01 14:06:25,DELIVERED,SOUTH
ORD001438,CUST00240,2026-06-01 00:00:00,SHIPPED,NORTH
ORD002887,CUST00485,2026-06-01 15:53:05,DELIVERED,EAST
ORD002032,CUST00336,2026-06-01 17:29:47,PLACED,NORTH
ORD003473,CUST00581,2026-06-01 18:24:48,SHIPPED,CENTRAL
ORD004424,CUST00743,2026-06-01 18:45:33,SHIPPED,SOUTH
ORD001881,CUST00313,2026-06-01 18:53:52,RETURNED,SOUTH
ORD001130,CUST00183,2026-06-01 18:59:21,DELIVERED,SOUTH
ORD000738,CUST00124,2026-06-01 19:08:14,SHIPPED,WEST
ORD002267,CUST00370,2026-06-01 19:50:06,DELIVERED,CENTRAL
ORD001907,CUST00315,2026-06-01 19:59:24,CANCELLED,WEST
ORD000742,,2026-06-01 23:01:43,CANCELLED,WEST
ORD003796,CUST00633,2026-06-02 01:40:52,DELIVERED,NORTH
ORD000974,CUST00163,2026-06-02 08:38:54,DELIVERED,WEST
ORD001567,CUST00259,2026-06-02 09:11:45,DELIVERED,SOUTH
ORD004535,CUST00761,2026-06-02 11:34:30,PLACED,SOUTH
ORD000484,CUST00076,2026-06-02 15:38:49,DELIVERED,SOUTH
ORD000219,CUST00034,2026-06-02 19:06:40,SHIPPED,EAST
ORD003861,CUST00646,2026-06-02 19:28:35,DELIVERED,NORTH
ORD004559,CUST00767,2026-06-03 03:55:46,DELIVERED,EAST
ORD003074,CUST00519,2026-06-03 06:38:14,PLACED,SOUTH
ORD002150,CUST00355,2026-06-03 07:27:02,DELIVERED,WEST
ORD003757,CUST00624,2026-06-03 08:16:11,DELIVERED,SOUTH
ORD004402,CUST00738,2026-06-03 10:25:34,DELIVERED,EAST
ORD002549,CUST00423,2026-06-03 10:33:39,CANCELLED,WEST
ORD001381,CUST00229,2026-06-03 10:50:24,DELIVERED,NORTH
ORD004511,CUST00757,2026-06-03 11:43:47,DELIVERED,NORTH
ORD001180,CUST00189,2026-06-03 13:05:21,DELIVERED,EAST
ORD003780,CUST00629,2026-06-03 15:21:27,DELIVERED,SOUTH
ORD000690,CUST00117,2026-06-03 15:34:44,CANCELLED,CENTRAL
ORD001785,CUST00290,2026-06-03 16:05:47,PLACED,NORTH
ORD001170,CUST00187,2026-06-03 16:57:38,DELIVERED,WEST
ORD003170,,2026-06-03 17:24:53,PLACED,EAST
ORD000060,,2026-06-03 18:47:14,RETURNED,CENTRAL
ORD000155,CUST00025,2026-06-04 01:40:44,SHIPPED,SOUTH
ORD001217,CUST00195,2026-06-04 05:25:36,PLACED,SOUTH
ORD002279,CUST00371,2026-06-04 08:38:29,PLACED,WEST
ORD003487,,2026-06-04 08:41:49,DELIVERED,WEST
ORD001183,CUST00190,2026-06-04 09:54:45,DELIVERED,SOUTH
ORD003379,CUST00568,2026-06-04 10:36:16,DELIVERED,SOUTH
ORD003669,CUST00611,2026-06-04 10:50:06,DELIVERED,WEST
ORD000419,CUST00064,2026-06-04 10:56:06,DELIVERED,CENTRAL
ORD002921,CUST00493,2026-06-04 12:09:45,DELIVERED,SOUTH
ORD000156,CUST00025,2026-06-04 12:47:25,CANCELLED,SOUTH
ORD004039,CUST00674,2026-06-04 13:29:11,SHIPPED,SOUTH
ORD000009,CUST00002,2026-06-04 14:48:30,DELIVERED,NORTH
ORD004673,CUST00787,2026-06-04 16:13:37,CANCELLED,WEST
ORD004045,CUST00675,2026-06-04 16:20:01,DELIVERED,SOUTH
ORD003937,CUST00661,2026-06-04 20:16:49,DELIVERED,EAST
ORD002527,,2026-06-04 22:34:39,DELIVERED,WEST
ORD000241,CUST00039,2026-06-04 22:59:30,RETURNED,NORTH
ORD004587,CUST00771,2026-06-05 08:55:24,DELIVERED,SOUTH
ORD001703,CUST00276,2026-06-05 10:03:08,DELIVERED,EAST
ORD002885,CUST00485,2026-06-05 11:24:02,DELIVERED,EAST
ORD000238,CUST00038,2026-06-05 14:42:12,DELIVERED,EAST
ORD001989,CUST00329,2026-06-05 14:54:49,DELIVERED,SOUTH
ORD001900,CUST00315,2026-06-05 14:55:37,CANCELLED,WEST
ORD004046,CUST00675,2026-06-05 15:43:59,DELIVERED,SOUTH
ORD003115,CUST00528,2026-06-05 16:19:15,SHIPPED,SOUTH
ORD004393,CUST00736,2026-06-05 18:11:09,PLACED,CENTRAL
ORD000101,CUST00017,2026-06-05 18:20:15,DELIVERED,SOUTH
ORD002597,CUST00430,2026-06-05 18:23:59,PLACED,SOUTH
ORD003250,CUST00546,2026-06-05 18:59:42,DELIVERED,EAST
ORD000026,CUST00008,2026-06-05 22:35:28,DELIVERED,NORTH
ORD004319,CUST00724,2026-06-06 01:55:05,SHIPPED,WEST
ORD002780,CUST00462,2026-06-06 05:38:26,SHIPPED,EAST
ORD000906,CUST00151,2026-06-06 05:49:13,DELIVERED,NORTH
ORD002581,CUST00428,2026-06-06 06:19:14,SHIPPED,WEST
ORD000578,CUST00097,2026-06-06 10:05:22,DELIVERED,SOUTH
ORD002470,CUST00409,2026-06-06 11:12:12,DELIVERED,NORTH
ORD001069,CUST00177,2026-06-06 11:12:43,RETURNED,WEST
ORD001867,CUST00311,2026-06-06 12:39:36,PLACED,CENTRAL
ORD000473,CUST00073,2026-06-06 12:54:39,CANCELLED,CENTRAL
ORD002989,CUST00507,2026-06-06 13:53:09,DELIVERED,WEST
ORD003073,CUST00519,2026-06-06 15:39:52,RETURNED,SOUTH
ORD003894,,2026-06-06 15:40:30,DELIVERED,WEST
ORD004284,CUST00717,2026-06-06 17:15:48,CANCELLED,NORTH
ORD001630,CUST00267,2026-06-06 18:15:50,RETURNED,NORTH
ORD000633,CUST00107,2026-06-06 21:29:34,DELIVERED,WEST
ORD000248,CUST00039,2026-06-06 23:01:10,CANCELLED,NORTH
ORD002931,,2026-06-07 06:07:43,DELIVERED,SOUTH
ORD002050,CUST00340,2026-06-07 07:04:22,CANCELLED,CENTRAL
ORD000911,CUST00154,2026-06-07 08:01:28,PLACED,EAST
ORD000469,CUST00073,2026-06-07 08:17:36,DELIVERED,CENTRAL
ORD000160,CUST00026,2026-06-07 08:53:01,SHIPPED,WEST
ORD003275,CUST00551,2026-06-07 08:58:49,DELIVERED,CENTRAL
ORD000766,CUST00126,2026-06-07 09:11:56,DELIVERED,SOUTH
ORD004668,CUST00786,2026-06-07 10:02:27,DELIVERED,EAST
ORD002077,CUST00343,2026-06-07 10:59:08,DELIVERED,NORTH
ORD001182,CUST00190,2026-06-07 11:31:40,DELIVERED,SOUTH
ORD002583,,2026-06-07 12:52:34,CANCELLED,WEST
ORD000979,CUST00165,2026-06-07 14:14:54,DELIVERED,EAST
ORD003188,,2026-06-07 16:53:35,DELIVERED,EAST
ORD002598,CUST00430,2026-06-07 19:09:49,DELIVERED,SOUTH
ORD002174,CUST00358,2026-06-07 00:00:00,DELIVERED,WEST
ORD001335,CUST00218,2026-06-07 21:11:05,PLACED,EAST
ORD003488,CUST00583,2026-06-08 01:41:23,PLACED,WEST
ORD000826,CUST00137,2026-06-08 01:47:53,DELIVERED,SOUTH
ORD003333,CUST00559,2026-06-08 05:53:46,CANCELLED,NORTH
ORD001745,CUST00283,2026-06-08 09:15:20,DELIVERED,WEST
ORD000905,CUST00151,2026-06-08 09:44:32,DELIVERED,NORTH
ORD002274,CUST00370,2026-06-08 10:05:45,DELIVERED,CENTRAL
ORD003261,CUST00550,2026-06-08 13:31:15,DELIVERED,WEST
ORD003415,CUST00572,2026-06-08 14:19:08,SHIPPED,SOUTH
ORD000943,CUST00160,2026-06-08 15:12:32,PLACED,WEST
ORD003168,CUST00536,2026-06-08 15:28:36,PLACED,EAST
ORD003438,CUST00574,2026-06-08 17:19:31,DELIVERED,WEST
ORD000774,CUST00128,2026-06-08 17:46:11,PLACED,NORTH
ORD003408,CUST00571,2026-06-08 18:15:13,SHIPPED,EAST
ORD000485,CUST00076,2026-06-08 18:30:13,DELIVERED,SOUTH
