customer_id,order_date,previous_order_date,days_gap,avg_gap_days,risk_flag
CUST00613,2024-12-29,2024-12-17,12.0,31.7,At Risk
CUST00613,2025-03-04,2024-12-29,65.0,31.7,At Risk
CUST00613,2025-04-13,2025-03-04,40.0,31.7,At Risk
CUST00613,2025-04-22,2025-04-13,9.0,31.7,At Risk
CUST00613,2025-04-26,2025-04-22,4.0,31.7,At Risk
CUST00613,2025-07-26,2025-04-26,91.0,31.7,At Risk
CUST00613,2025-10-13,2025-07-26,79.0,31.7,At Risk
CUST00613,2026-01-22,2025-10-13,101.0,31.7,At Risk
CUST00613,2026-01-29,2026-01-22,7.0,31.7,At Risk
CUST00613,2026-02-04,2026-01-29,6.0,31.7,At Risk
CUST00613,2026-03-20,2026-02-04,44.0,31.7,At Risk
CUST00613,2026-03-31,2026-03-20,11.0,31.7,At Risk
CUST00613,2026-05-18,2026-03-31,48.0,31.7,At Risk
CUST00613,2026-05-29,2026-05-18,11.0,31.7,At Risk
CUST00613,2026-07-04,2026-05-29,36.0,31.7,At Risk
CUST00613,2026-07-22,2026-07-04,18.0,31.7,At Risk
CUST00614,2025-08-19,,,48.4,At Risk
CUST00614,2025-12-04,2025-08-19,107.0,48.4,At Risk
CUST00614,2025-12-24,2025-12-04,20.0,48.4,At Risk
CUST00614,2025-12-30,2025-12-24,6.0,48.4,At Risk
CUST00614,2026-02-18,2025-12-30,50.0,48.4,At Risk
CUST00614,2026-04-18,2026-02-18,59.0,48.4,At Risk
CUST00615,2025-03-25,,,25.6,Healthy
CUST00615,2025-04-06,2025-03-25,12.0,25.6,Healthy
CUST00615,2025-05-05,2025-04-06,29.0,25.6,Healthy
CUST00615,2025-05-17,2025-05-05,12.0,25.6,Healthy
CUST00615,2025-06-01,2025-05-17,15.0,25.6,Healthy
CUST00615,2025-06-04,2025-06-01,3.0,25.6,Healthy
CUST00615,2025-07-06,2025-06-04,32.0,25.6,Healthy
CUST00615,2025-08-13,2025-07-06,38.0,25.6,Healthy
CUST00615,2025-08-19,2025-08-13,6.0,25.6,Healthy
CUST00615,2025-09-12,2025-08-19,24.0,25.6,Healthy
CUST00615,2025-12-16,2025-09-12,95.0,25.6,Healthy
CUST00615,2025-12-24,2025-12-16,8.0,25.6,Healthy
CUST00615,2026-01-14,2025-12-24,21.0,25.6,Healthy
CUST00615,2026-02-19,2026-01-14,36.0,25.6,Healthy
CUST00615,2026-04-29,2026-02-19,69.0,25.6,Healthy
CUST00615,2026-05-07,2026-04-29,8.0,25.6,Healthy
CUST00615,2026-05-25,2026-05-07,18.0,25.6,Healthy
CUST00615,2026-06-12,2026-05-25,18.0,25.6,Healthy
CUST00615,2026-06-13,2026-06-12,1.0,25.6,Healthy
CUST00615,2026-07-24,2026-06-13,41.0,25.6,Healthy
CUST00616,2026-02-01,,,,Single Order
CUST00617,2025-11-11,,,25.3,Healthy
CUST00617,2025-12-03,2025-11-11,22.0,25.3,Healthy
CUST00617,2025-12-18,2025-12-03,15.0,25.3,Healthy
CUST00617,2025-12-30,2025-12-18,12.0,25.3,Healthy
CUST00617,2026-01-02,2025-12-30,3.0,25.3,Healthy
CUST00617,2026-03-13,2026-01-02,70.0,25.3,Healthy
CUST00617,2026-03-24,2026-03-13,11.0,25.3,Healthy
CUST00617,2026-04-13,2026-03-24,20.0,25.3,Healthy
CUST00617,2026-06-10,2026-04-13,58.0,25.3,Healthy
CUST00617,2026-07-04,2026-06-10,24.0,25.3,Healthy
CUST00617,2026-07-22,2026-07-04,18.0,25.3,Healthy
CUST00618,2025-10-26,,,62.3,At Risk
CUST00618,2026-01-20,2025-10-26,86.0,62.3,At Risk
CUST00618,2026-03-03,2026-01-20,42.0,62.3,At Risk
CUST00618,2026-04-22,2026-03-03,50.0,62.3,At Risk
CUST00618,2026-07-02,2026-04-22,71.0,62.3,At Risk
CUST00619,2025-05-15,,,306.0,At Risk
CUST00619,2026-03-17,2025-05-15,306.0,306.0,At Risk
CUST00620,2025-09-23,,,,Single Order
CUST00621,2025-07-25,,,139.5,At Risk
CUST00621,2026-02-26,2025-07-25,216.0,139.5,At Risk
CUST00621,2026-04-30,2026-02-26,63.0,139.5,At Risk
CUST00622,2025-04-15,,,64.3,At Risk
CUST00622,2025-07-28,2025-04-15,104.0,64.3,At Risk
CUST00622,2025-09-03,2025-07-28,37.0,64.3,At Risk
CUST00622,2025-10-26,2025-09-03,53.0,64.3,At Risk
CUST00622,2026-02-14,2025-10-26,111.0,64.3,At Risk
CUST00622,2026-04-27,2026-02-14,72.0,64.3,At Risk
CUST00622,2026-06-19,2026-04-27,53.0,64.3,At Risk
CUST00622,2026-07-09,2026-06-19,20.0,64.3,At Risk
CUST00624,2026-02-05,,,59.0,At Risk
CUST00624,2026-05-17,2026-02-05,101.0,59.0,At Risk
CUST00624,2026-06-03,2026-05-17,17.0,59.0,At Risk
CUST00625,2025-03-25,,,44.9,At Risk
CUST00625,2025-06-06,2025-03-25,73.0,44.9,At Risk
CUST00625,2025-06-12,2025-06-06,6.0,44.9,At Risk
CUST00625,2025-06-17,2025-06-12,5.0,44.9,At Risk
CUST00625,2025-07-06,2025-06-17,19.0,44.9,At Risk
CUST00625,2025-08-06,2025-07-06,31.0,44.9,At Risk
CUST00625,2025-09-04,2025-08-06,29.0,44.9,At Risk
CUST00625,2025-10-27,2025-09-04,53.0,44.9,At Risk
CUST00625,2026-04-09,2025-10-27,164.0,44.9,At Risk
CUST00625,2026-05-03,2026-04-09,24.0,44.9,At Risk
CUST00626,2026-03-26,,,,Single Order
CUST00627,2026-04-13,,,20.5,Healthy
CUST00627,2026-05-01,2026-04-13,18.0,20.5,Healthy
CUST00627,2026-05-06,2026-05-01,5.0,20.5,Healthy
CUST00627,2026-06-24,2026-05-06,49.0,20.5,Healthy
CUST00627,2026-07-04,2026-06-24,10.0,20.5,Healthy
CUST00629,2025-08-19,,,96.0,At Risk
CUST00629,2025-12-14,2025-08-19,117.0,96.0,At Risk
CUST00629,2026-04-11,2025-12-14,118.0,96.0,At Risk
CUST00629,2026-06-03,2026-04-11,53.0,96.0,At Risk
CUST00630,2026-04-06,,,33.0,At Risk
CUST00630,2026-05-09,2026-04-06,33.0,33.0,At Risk
CUST00631,2024-12-21,,,80.7,At Risk
CUST00631,2025-02-03,2024-12-21,44.0,80.7,At Risk
CUST00631,2025-05-15,2025-02-03,101.0,80.7,At Risk
CUST00631,2025-07-26,2025-05-15,72.0,80.7,At Risk
CUST00631,2025-09-18,2025-07-26,54.0,80.7,At Risk
CUST00631,2026-01-10,2025-09-18,114.0,80.7,At Risk
CUST00631,2026-06-26,2026-01-10,167.0,80.7,At Risk
CUST00631,2026-07-09,2026-06-26,13.0,80.7,At Risk
CUST00632,2025-08-05,,,356.0,At Risk
CUST00632,2026-07-27,2025-08-05,356.0,356.0,At Risk
CUST00633,2026-04-16,,,10.7,Healthy
CUST00633,2026-04-25,2026-04-16,9.0,10.7,Healthy
CUST00633,2026-04-26,2026-04-25,1.0,10.7,Healthy
CUST00633,2026-05-08,2026-04-26,12.0,10.7,Healthy
CUST00633,2026-05-31,2026-05-08,23.0,10.7,Healthy
CUST00633,2026-06-02,2026-05-31,2.0,10.7,Healthy
CUST00633,2026-06-10,2026-06-02,8.0,10.7,Healthy
CUST00633,2026-06-25,2026-06-10,15.0,10.7,Healthy
CUST00633,2026-07-03,2026-06-25,8.0,10.7,Healthy
CUST00633,2026-07-08,2026-07-03,5.0,10.7,Healthy
CUST00633,2026-08-01,2026-07-08,24.0,10.7,Healthy
CUST00634,2025-07-17,,,123.0,At Risk
CUST00634,2025-07-21,2025-07-17,4.0,123.0,At Risk
CUST00634,2026-02-08,2025-07-21,202.0,123.0,At Risk
CUST00634,2026-07-21,2026-02-08,163.0,123.0,At Risk
CUST00635,2026-05-11,,,6.3,Healthy
CUST00635,2026-05-19,2026-05-11,8.0,6.3,Healthy
CUST00635,2026-05-21,2026-05-19,2.0,6.3,Healthy
CUST00635,2026-05-28,2026-05-21,7.0,6.3,Healthy
CUST00635,2026-06-11,2026-05-28,14.0,6.3,Healthy
CUST00635,2026-06-21,2026-06-11,10.0,6.3,Healthy
CUST00635,2026-06-22,2026-06-21,1.0,6.3,Healthy
CUST00635,2026-06-26,2026-06-22,4.0,6.3,Healthy
CUST00635,2026-06-30,2026-06-26,4.0,6.3,Healthy
CUST00636,2025-12-06,,,28.3,Healthy
CUST00636,2026-01-02,2025-12-06,27.0,28.3,Healthy
CUST00636,2026-01-06,2026-01-02,4.0,28.3,Healthy
CUST00636,2026-01-15,2026-01-06,9.0,28.3,Healthy
CUST00636,2026-02-22,2026-01-15,38.0,28.3,Healthy
CUST00636,2026-04-27,2026-02-22,64.0,28.3,Healthy
CUST00636,2026-05-25,2026-04-27,28.0,28.3,Healthy
CUST00637,2025-02-08,,,234.0,At Risk
CUST00637,2025-07-02,2025-02-08,144.0,234.0,At Risk
CUST00637,2026-05-22,2025-07-02,324.0,234.0,At Risk
CUST00638,2025-02-28,,,56.4,At Risk
CUST00638,2025-03-26,2025-02-28,26.0,56.4,At Risk
CUST00638,2025-05-10,2025-03-26,45.0,56.4,At Risk
CUST00638,2025-06-25,2025-05-10,46.0,56.4,At Risk
CUST00638,2025-07-01,2025-06-25,6.0,56.4,At Risk
CUST00638,2025-07-13,2025-07-01,12.0,56.4,At Risk
CUST00638,2025-11-07,2025-07-13,117.0,56.4,At Risk
CUST00638,2026-03-20,2025-11-07,133.0,56.4,At Risk
CUST00638,2026-03-27,2026-03-20,7.0,56.4,At Risk
CUST00638,2026-07-21,2026-03-27,116.0,56.4,At Risk
CUST00639,2025-06-29,,,120.5,At Risk
CUST00639,2025-10-01,2025-06-29,94.0,120.5,At Risk
CUST00639,2026-02-25,2025-10-01,147.0,120.5,At Risk
CUST00640,2025-07-29,,,42.8,At Risk
CUST00640,2025-09-14,2025-07-29,47.0,42.8,At Risk
CUST00640,2025-11-05,2025-09-14,52.0,42.8,At Risk
CUST00640,2026-01-04,2025-11-05,60.0,42.8,At Risk
CUST00640,2026-02-24,2026-01-04,51.0,42.8,At Risk
CUST00640,2026-02-28,2026-02-24,4.0,42.8,At Risk
CUST00641,2025-01-12,,,243.0,At Risk
CUST00641,2025-09-12,2025-01-12,243.0,243.0,At Risk
CUST00642,2025-07-10,,,,Single Order
CUST00643,2025-08-12,,,78.0,At Risk
CUST00643,2025-09-06,2025-08-12,25.0,78.0,At Risk
CUST00643,2025-09-20,2025-09-06,14.0,78.0,At Risk
CUST00643,2025-12-16,2025-09-20,87.0,78.0,At Risk
CUST00643,2026-06-20,2025-12-16,186.0,78.0,At Risk
CUST00646,2025-04-23,,,74.3,At Risk
CUST00646,2025-05-05,2025-04-23,12.0,74.3,At Risk
CUST00646,2026-02-22,2025-05-05,293.0,74.3,At Risk
CUST00646,2026-05-08,2026-02-22,75.0,74.3,At Risk
CUST00646,2026-06-02,2026-05-08,25.0,74.3,At Risk
CUST00646,2026-07-02,2026-06-02,30.0,74.3,At Risk
CUST00646,2026-07-13,2026-07-02,11.0,74.3,At Risk
CUST00647,2026-04-27,,,13.1,Healthy
CUST00647,2026-05-17,2026-04-27,20.0,13.1,Healthy
CUST00647,2026-05-22,2026-05-17,5.0,13.1,Healthy
CUST00647,2026-06-10,2026-05-22,19.0,13.1,Healthy
CUST00647,2026-06-29,2026-06-10,19.0,13.1,Healthy
CUST00647,2026-06-30,2026-06-29,1.0,13.1,Healthy
CUST00647,2026-07-21,2026-06-30,21.0,13.1,Healthy
CUST00647,2026-07-28,2026-07-21,7.0,13.1,Healthy
CUST00648,2024-10-06,,,72.8,At Risk
CUST00648,2025-01-13,2024-10-06,99.0,72.8,At Risk
CUST00648,2025-02-28,2025-01-13,46.0,72.8,At Risk
CUST00648,2025-04-23,2025-02-28,54.0,72.8,At Risk
CUST00648,2025-06-08,2025-04-23,46.0,72.8,At Risk
CUST00648,2025-07-09,2025-06-08,31.0,72.8,At Risk
CUST00648,2025-09-02,2025-07-09,55.0,72.8,At Risk
CUST00648,2025-11-26,2025-09-02,85.0,72.8,At Risk
CUST00648,2026-02-17,2025-11-26,83.0,72.8,At Risk
CUST00648,2026-07-23,2026-02-17,156.0,72.8,At Risk
CUST00649,2026-02-24,,,38.8,At Risk
CUST00649,2026-03-24,2026-02-24,28.0,38.8,At Risk
CUST00649,2026-04-17,2026-03-24,24.0,38.8,At Risk
CUST00649,2026-05-29,2026-04-17,42.0,38.8,At Risk
CUST00649,2026-07-29,2026-05-29,61.0,38.8,At Risk
CUST00650,2026-05-23,,,,Single Order
CUST00652,2025-12-06,,,101.0,At Risk
CUST00652,2026-02-17,2025-12-06,73.0,101.0,At Risk
CUST00652,2026-06-26,2026-02-17,129.0,101.0,At Risk
CUST00653,2026-03-18,,,,Single Order
CUST00654,2025-03-30,,,94.2,At Risk
CUST00654,2025-05-06,2025-03-30,37.0,94.2,At Risk
CUST00654,2025-08-20,2025-05-06,106.0,94.2,At Risk
CUST00654,2025-10-02,2025-08-20,43.0,94.2,At Risk
CUST00654,2026-02-04,2025-10-02,125.0,94.2,At Risk
CUST00654,2026-07-14,2026-02-04,160.0,94.2,At Risk
CUST00655,2026-01-04,,,25.4,Healthy
CUST00655,2026-01-08,2026-01-04,4.0,25.4,Healthy
CUST00655,2026-03-26,2026-01-08,77.0,25.4,Healthy
CUST00655,2026-04-16,2026-03-26,21.0,25.4,Healthy
CUST00655,2026-05-08,2026-04-16,22.0,25.4,Healthy
CUST00655,2026-06-11,2026-05-08,34.0,25.4,Healthy
CUST00655,2026-06-29,2026-06-11,18.0,25.4,Healthy
CUST00655,2026-07-01,2026-06-29,2.0,25.4,Healthy
CUST00656,2025-06-03,,,103.3,At Risk
CUST00656,2025-11-03,2025-06-03,153.0,103.3,At Risk
CUST00656,2025-12-16,2025-11-03,43.0,103.3,At Risk
CUST00656,2026-01-03,2025-12-16,18.0,103.3,At Risk
CUST00656,2026-07-21,2026-01-03,199.0,103.3,At Risk
CUST00657,2025-08-29,,,133.0,At Risk
CUST00657,2026-01-09,2025-08-29,133.0,133.0,At Risk
CUST00658,2026-02-12,,,16.8,Healthy
CUST00658,2026-02-21,2026-02-12,9.0,16.8,Healthy
CUST00658,2026-03-06,2026-02-21,13.0,16.8,Healthy
CUST00658,2026-03-26,2026-03-06,20.0,16.8,Healthy
CUST00658,2026-04-13,2026-03-26,18.0,16.8,Healthy
CUST00658,2026-04-24,2026-04-13,11.0,16.8,Healthy
CUST00658,2026-05-04,2026-04-24,10.0,16.8,Healthy
CUST00658,2026-05-25,2026-05-04,21.0,16.8,Healthy
CUST00658,2026-05-30,2026-05-25,5.0,16.8,Healthy
CUST00658,2026-07-27,2026-05-30,58.0,16.8,Healthy
CUST00658,2026-07-30,2026-07-27,3.0,16.8,Healthy
CUST00660,2025-12-30,,,,Single Order
CUST00661,2025-02-23,,,46.6,At Risk
CUST00661,2025-04-11,2025-02-23,47.0,46.6,At Risk
CUST00661,2025-04-29,2025-04-11,18.0,46.6,At Risk
CUST00661,2025-05-15,2025-04-29,16.0,46.6,At Risk
CUST00661,2025-05-21,2025-05-15,6.0,46.6,At Risk
CUST00661,2025-08-13,2025-05-21,84.0,46.6,At Risk
CUST00661,2025-08-23,2025-08-13,10.0,46.6,At Risk
CUST00661,2025-09-25,2025-08-23,33.0,46.6,At Risk
CUST00661,2026-04-23,2025-09-25,210.0,46.6,At Risk
CUST00661,2026-05-09,2026-04-23,16.0,46.6,At Risk
CUST00661,2026-06-04,2026-05-09,26.0,46.6,At Risk
CUST00662,2026-05-14,,,56.0,At Risk
CUST00662,2026-07-09,2026-05-14,56.0,56.0,At Risk
CUST00664,2024-11-25,,,75.7,At Risk
CUST00664,2025-04-14,2024-11-25,140.0,75.7,At Risk
CUST00664,2025-05-07,2025-04-14,23.0,75.7,At Risk
CUST00664,2025-12-11,2025-05-07,218.0,75.7,At Risk
CUST00664,2026-01-16,2025-12-11,36.0,75.7,At Risk
CUST00664,2026-03-05,2026-01-16,48.0,75.7,At Risk
CUST00664,2026-04-11,2026-03-05,37.0,75.7,At Risk
CUST00664,2026-05-09,2026-04-11,28.0,75.7,At Risk
CUST00665,2024-12-26,,,28.3,Healthy
CUST00665,2025-03-18,2024-12-26,82.0,28.3,Healthy
CUST00665,2025-04-26,2025-03-18,39.0,28.3,Healthy
CUST00665,2025-04-27,2025-04-26,1.0,28.3,Healthy
CUST00665,2025-07-11,2025-04-27,75.0,28.3,Healthy
CUST00665,2025-08-09,2025-07-11,29.0,28.3,Healthy
CUST00665,2025-08-27,2025-08-09,18.0,28.3,Healthy
CUST00665,2025-09-05,2025-08-27,9.0,28.3,Healthy
CUST00665,2025-09-06,2025-09-05,1.0,28.3,Healthy
CUST00665,2025-10-11,2025-09-06,35.0,28.3,Healthy
CUST00665,2025-10-20,2025-10-11,9.0,28.3,Healthy
CUST00665,2025-11-16,2025-10-20,27.0,28.3,Healthy
CUST00665,2025-11-20,2025-11-16,4.0,28.3,Healthy
CUST00665,2026-01-16,2025-11-20,57.0,28.3,Healthy
CUST00665,2026-02-02,2026-01-16,17.0,28.3,Healthy
CUST00665,2026-04-14,2026-02-02,71.0,28.3,Healthy
CUST00665,2026-05-24,2026-04-14,40.0,28.3,Healthy
CUST00665,2026-06-23,2026-05-24,30.0,28.3,Healthy
CUST00665,2026-06-25,2026-06-23,2.0,28.3,Healthy
CUST00665,2026-07-01,2026-06-25,6.0,28.3,Healthy
CUST00665,2026-07-15,2026-07-01,14.0,28.3,Healthy
CUST00666,2025-06-10,,,134.0,At Risk
CUST00666,2025-12-14,2025-06-10,187.0,134.0,At Risk
CUST00666,2026-07-10,2025-12-14,208.0,134.0,At Risk
CUST00666,2026-07-17,2026-07-10,7.0,134.0,At Risk
CUST00667,2025-11-10,,,19.5,Healthy
CUST00667,2025-11-26,2025-11-10,16.0,19.5,Healthy
CUST00667,2025-12-19,2025-11-26,23.0,19.5,Healthy
CUST00668,2024-10-18,,,58.2,At Risk
CUST00668,2025-04-25,2024-10-18,189.0,58.2,At Risk
CUST00668,2025-05-08,2025-04-25,13.0,58.2,At Risk
CUST00668,2025-08-02,2025-05-08,86.0,58.2,At Risk
CUST00668,2025-08-08,2025-08-02,6.0,58.2,At Risk
CUST00668,2025-11-18,2025-08-08,102.0,58.2,At Risk
CUST00668,2025-11-29,2025-11-18,11.0,58.2,At Risk
CUST00668,2025-11-30,2025-11-29,1.0,58.2,At Risk
CUST00668,2025-12-31,2025-11-30,31.0,58.2,At Risk
CUST00668,2026-02-18,2025-12-31,49.0,58.2,At Risk
CUST00668,2026-07-14,2026-02-18,146.0,58.2,At Risk
CUST00668,2026-07-20,2026-07-14,6.0,58.2,At Risk
CUST00669,2025-08-21,,,41.5,At Risk
CUST00669,2025-11-10,2025-08-21,81.0,41.5,At Risk
CUST00669,2025-11-10,2025-11-10,0.0,41.5,At Risk
CUST00669,2026-01-02,2025-11-10,53.0,41.5,At Risk
CUST00669,2026-03-05,2026-01-02,62.0,41.5,At Risk
CUST00669,2026-03-27,2026-03-05,22.0,41.5,At Risk
CUST00669,2026-04-09,2026-03-27,13.0,41.5,At Risk
CUST00669,2026-06-23,2026-04-09,75.0,41.5,At Risk
CUST00669,2026-07-19,2026-06-23,26.0,41.5,At Risk
CUST00670,2025-11-13,,,62.0,At Risk
CUST00670,2026-01-02,2025-11-13,50.0,62.0,At Risk
CUST00670,2026-01-08,2026-01-02,6.0,62.0,At Risk
CUST00670,2026-05-18,2026-01-08,130.0,62.0,At Risk
CUST00671,2025-11-23,,,50.2,At Risk
CUST00671,2025-12-01,2025-11-23,8.0,50.2,At Risk
CUST00671,2026-01-12,2025-12-01,42.0,50.2,At Risk
CUST00671,2026-02-25,2026-01-12,44.0,50.2,At Risk
CUST00671,2026-05-25,2026-02-25,89.0,50.2,At Risk
CUST00671,2026-08-01,2026-05-25,68.0,50.2,At Risk
CUST00672,2025-03-21,,,47.1,At Risk
CUST00672,2025-06-02,2025-03-21,73.0,47.1,At Risk
CUST00672,2025-07-27,2025-06-02,55.0,47.1,At Risk
CUST00672,2025-08-08,2025-07-27,12.0,47.1,At Risk
CUST00672,2025-10-21,2025-08-08,74.0,47.1,At Risk
CUST00672,2025-11-04,2025-10-21,14.0,47.1,At Risk
CUST00672,2026-02-12,2025-11-04,100.0,47.1,At Risk
CUST00672,2026-02-14,2026-02-12,2.0,47.1,At Risk
CUST00673,2025-10-31,,,27.2,Healthy
CUST00673,2025-12-28,2025-10-31,58.0,27.2,Healthy
CUST00673,2026-02-01,2025-12-28,35.0,27.2,Healthy
CUST00673,2026-02-09,2026-02-01,8.0,27.2,Healthy
CUST00673,2026-03-22,2026-02-09,41.0,27.2,Healthy
CUST00673,2026-03-26,2026-03-22,4.0,27.2,Healthy
CUST00673,2026-04-19,2026-03-26,24.0,27.2,Healthy
CUST00673,2026-05-03,2026-04-19,14.0,27.2,Healthy
CUST00673,2026-05-06,2026-05-03,3.0,27.2,Healthy
CUST00673,2026-06-29,2026-05-06,54.0,27.2,Healthy
CUST00673,2026-07-30,2026-06-29,31.0,27.2,Healthy
CUST00674,2026-04-26,,,17.4,Healthy
CUST00674,2026-05-01,2026-04-26,5.0,17.4,Healthy
CUST00674,2026-06-04,2026-05-01,34.0,17.4,Healthy
CUST00674,2026-07-04,2026-06-04,30.0,17.4,Healthy
CUST00674,2026-07-13,2026-07-04,9.0,17.4,Healthy
CUST00674,2026-07-22,2026-07-13,9.0,17.4,Healthy
CUST00675,2026-01-22,,,40.8,At Risk
CUST00675,2026-02-14,2026-01-22,23.0,40.8,At Risk
CUST00675,2026-06-04,2026-02-14,110.0,40.8,At Risk
CUST00675,2026-06-05,2026-06-04,1.0,40.8,At Risk
CUST00675,2026-07-04,2026-06-05,29.0,40.8,At Risk
CUST00676,2025-07-26,,,48.0,At Risk
CUST00676,2025-08-27,2025-07-26,32.0,48.0,At Risk
CUST00676,2025-09-06,2025-08-27,10.0,48.0,At Risk
CUST00676,2026-01-22,2025-09-06,138.0,48.0,At Risk
CUST00676,2026-01-26,2026-01-22,4.0,48.0,At Risk
CUST00676,2026-01-30,2026-01-26,4.0,48.0,At Risk
CUST00676,2026-02-04,2026-01-30,5.0,48.0,At Risk
CUST00676,2026-06-27,2026-02-04,143.0,48.0,At Risk
CUST00677,2026-02-01,,,36.0,At Risk
CUST00677,2026-03-04,2026-02-01,31.0,36.0,At Risk
CUST00677,2026-03-09,2026-03-04,5.0,36.0,At Risk
CUST00677,2026-03-13,2026-03-09,4.0,36.0,At Risk
CUST00677,2026-05-31,2026-03-13,79.0,36.0,At Risk
CUST00677,2026-07-31,2026-05-31,61.0,36.0,At Risk
CUST00678,2025-08-28,,,38.0,At Risk
CUST00678,2025-11-20,2025-08-28,84.0,38.0,At Risk
CUST00678,2025-12-07,2025-11-20,17.0,38.0,At Risk
CUST00678,2025-12-20,2025-12-07,13.0,38.0,At Risk
CUST00680,2025-06-18,,,24.5,Healthy
CUST00680,2025-07-09,2025-06-18,21.0,24.5,Healthy
CUST00680,2025-08-06,2025-07-09,28.0,24.5,Healthy
CUST00681,2024-11-03,,,57.7,At Risk
CUST00681,2024-12-18,2024-11-03,45.0,57.7,At Risk
CUST00681,2025-01-01,2024-12-18,14.0,57.7,At Risk
CUST00681,2025-01-15,2025-01-01,14.0,57.7,At Risk
CUST00681,2025-05-06,2025-01-15,111.0,57.7,At Risk
CUST00681,2025-07-31,2025-05-06,86.0,57.7,At Risk
CUST00681,2025-10-15,2025-07-31,76.0,57.7,At Risk
CUST00682,2025-05-09,,,68.5,At Risk
CUST00682,2025-05-21,2025-05-09,12.0,68.5,At Risk
CUST00682,2025-08-08,2025-05-21,79.0,68.5,At Risk
CUST00682,2026-01-30,2025-08-08,175.0,68.5,At Risk
CUST00682,2026-02-07,2026-01-30,8.0,68.5,At Risk
CUST00683,2025-02-16,,,71.3,At Risk
CUST00683,2025-03-23,2025-02-16,35.0,71.3,At Risk
CUST00683,2025-04-17,2025-03-23,25.0,71.3,At Risk
CUST00683,2025-05-30,2025-04-17,43.0,71.3,At Risk
CUST00683,2025-08-21,2025-05-30,83.0,71.3,At Risk
CUST00683,2026-01-24,2025-08-21,156.0,71.3,At Risk
CUST00683,2026-04-20,2026-01-24,86.0,71.3,At Risk
CUST00684,2025-03-07,,,393.0,At Risk
CUST00684,2026-04-04,2025-03-07,393.0,393.0,At Risk
CUST00685,2025-09-18,,,87.0,At Risk
CUST00685,2026-01-01,2025-09-18,105.0,87.0,At Risk
CUST00685,2026-03-11,2026-01-01,69.0,87.0,At Risk
CUST00686,2025-11-25,,,81.0,At Risk
CUST00686,2026-03-07,2025-11-25,102.0,81.0,At Risk
CUST00686,2026-05-06,2026-03-07,60.0,81.0,At Risk
CUST00687,2025-11-18,,,67.7,At Risk
CUST00687,2025-12-21,2025-11-18,33.0,67.7,At Risk
CUST00687,2026-04-28,2025-12-21,128.0,67.7,At Risk
CUST00687,2026-06-09,2026-04-28,42.0,67.7,At Risk
CUST00688,2025-04-01,,,58.0,At Risk
CUST00688,2025-04-01,2025-04-01,0.0,58.0,At Risk
CUST00688,2025-09-12,2025-04-01,164.0,58.0,At Risk
CUST00688,2025-10-14,2025-09-12,32.0,58.0,At Risk
CUST00688,2025-11-03,2025-10-14,20.0,58.0,At Risk
CUST00688,2026-02-25,2025-11-03,114.0,58.0,At Risk
CUST00688,2026-03-31,2026-02-25,34.0,58.0,At Risk
CUST00688,2026-05-12,2026-03-31,42.0,58.0,At Risk
CUST00689,2026-03-10,,,11.4,Healthy
CUST00689,2026-03-13,2026-03-10,3.0,11.4,Healthy
CUST00689,2026-04-04,2026-03-13,22.0,11.4,Healthy
CUST00689,2026-04-06,2026-04-04,2.0,11.4,Healthy
CUST00689,2026-04-08,2026-04-06,2.0,11.4,Healthy
CUST00689,2026-05-03,2026-04-08,25.0,11.4,Healthy
CUST00689,2026-05-16,2026-05-03,13.0,11.4,Healthy
CUST00689,2026-05-29,2026-05-16,13.0,11.4,Healthy
CUST00689,2026-06-18,2026-05-29,20.0,11.4,Healthy
CUST00689,2026-06-18,2026-06-18,0.0,11.4,Healthy
CUST00689,2026-06-27,2026-06-18,9.0,11.4,Healthy
CUST00689,2026-07-13,2026-06-27,16.0,11.4,Healthy
CUST00690,2025-12-27,,,111.0,At Risk
CUST00690,2026-04-17,2025-12-27,111.0,111.0,At Risk
CUST00691,2025-07-26,,,36.6,At Risk
CUST00691,2025-08-16,2025-07-26,21.0,36.6,At Risk
CUST00691,2025-09-20,2025-08-16,35.0,36.6,At Risk
CUST00691,2025-10-07,2025-09-20,17.0,36.6,At Risk
CUST00691,2026-01-15,2025-10-07,100.0,36.6,At Risk
CUST00691,2026-01-25,2026-01-15,10.0,36.6,At Risk
CUST00692,2025-02-27,,,152.0,At Risk
CUST00692,2025-05-30,2025-02-27,92.0,152.0,At Risk
CUST00692,2025-12-28,2025-05-30,212.0,152.0,At Risk
CUST00693,2025-11-10,,,15.7,Healthy
CUST00693,2025-11-12,2025-11-10,2.0,15.7,Healthy
CUST00693,2025-11-28,2025-11-12,16.0,15.7,Healthy
CUST00693,2025-12-23,2025-11-28,25.0,15.7,Healthy
CUST00693,2026-01-13,2025-12-23,21.0,15.7,Healthy
CUST00693,2026-01-31,2026-01-13,18.0,15.7,Healthy
CUST00693,2026-02-03,2026-01-31,3.0,15.7,Healthy
CUST00693,2026-02-09,2026-02-03,6.0,15.7,Healthy
CUST00693,2026-03-02,2026-02-09,21.0,15.7,Healthy
CUST00693,2026-03-10,2026-03-02,8.0,15.7,Healthy
CUST00693,2026-03-27,2026-03-10,17.0,15.7,Healthy
CUST00693,2026-05-09,2026-03-27,43.0,15.7,Healthy
CUST00693,2026-05-23,2026-05-09,14.0,15.7,Healthy
